,CAKE US Equity,CAKE US Equity,CAKE US Equity,CAKE US Equity,CAKE US Equity
2022-02-14,37.1273,38.5719,37.1273,38.1029,880946.0
2022-02-15,38.3468,39.3974,38.2248,38.9283,1624961.0
2022-02-16,38.5062,39.3598,38.2717,38.3374,1618966.0
2022-02-17,39.8664,41.8831,38.0278,38.4781,1758024.0
2022-02-18,38.6751,40.8888,38.6751,40.2885,1256764.0
2022-02-19,38.6751,40.8888,38.6751,40.2885,1256764.0
2022-02-20,38.6751,40.8888,38.6751,40.2885,1256764.0
2022-02-21,38.6751,40.8888,38.6751,40.2885,1256764.0
2022-02-22,39.5568,40.6684,39.2097,39.5662,948966.0
2022-02-23,39.7069,40.401,37.9715,38.0935,805101.0
2022-02-24,37.0335,39.5568,36.6803,39.4067,969283.0
2022-02-25,39.735,40.6074,38.9565,40.6074,763624.0
2022-02-26,39.735,40.6074,38.9565,40.6074,763624.0
2022-02-27,39.735,40.6074,38.9565,40.6074,763624.0
2022-02-28,40.0915,40.3776,39.5005,40.1384,775563.0
2022-03-01,39.7538,39.8664,37.7558,38.206,1060807.0
2022-03-02,38.328,38.7126,37.6151,38.3186,1162294.0
2022-03-03,38.2999,38.722,36.1705,36.4332,866609.0
2022-03-04,36.058,36.0767,34.1913,34.3414,1159762.0
2022-03-05,36.058,36.0767,34.1913,34.3414,1159762.0
2022-03-06,36.058,36.0767,34.1913,34.3414,1159762.0
2022-03-07,34.5102,34.5102,29.942,30.2515,1985349.0
2022-03-08,30.4485,32.9249,29.4824,31.3678,1342926.0
2022-03-09,32.2402,33.9661,32.2402,33.3377,1839142.0
2022-03-10,32.8124,33.9285,32.0713,32.8593,764495.0
2022-03-11,33.3377,33.7129,32.1182,32.1557,649813.0
2022-03-12,33.3377,33.7129,32.1182,32.1557,649813.0
2022-03-13,33.3377,33.7129,32.1182,32.1557,649813.0
2022-03-14,32.681,33.2485,31.9306,33.0563,795003.0
2022-03-15,33.544,34.407,32.9249,33.6378,918887.0
2022-03-16,34.332,35.6921,34.2898,35.6546,804483.0
2022-03-17,35.1012,36.0767,34.5665,35.8328,711709.0
2022-03-18,35.2794,36.4707,34.9511,35.7484,1227171.0
2022-03-19,35.2794,36.4707,34.9511,35.7484,1227171.0
2022-03-20,35.2794,36.4707,34.9511,35.7484,1227171.0
2022-03-21,36.0767,36.2041,34.801,35.0449,721027.0
2022-03-22,35.4389,36.405,35.3685,35.9079,658029.0
2022-03-23,35.7109,36.3065,35.3544,35.4201,718146.0
2022-03-24,35.6546,36.0392,35.0824,35.9735,428232.0
2022-03-25,36.0392,36.1142,34.9417,35.2231,610284.0
2022-03-26,36.0392,36.1142,34.9417,35.2231,610284.0
2022-03-27,36.0392,36.1142,34.9417,35.2231,610284.0
2022-03-28,35.3169,36.4707,35.2043,36.4238,946735.0
2022-03-29,37.1367,38.4593,37.0804,37.5213,1052170.0
2022-03-30,37.1836,37.4931,36.3206,36.405,677162.0
2022-03-31,36.5833,38.0746,36.058,37.3243,1249447.0
2022-04-01,37.8871,38.403,36.0955,36.527,893767.0
2022-04-02,37.8871,38.403,36.0955,36.527,893767.0
2022-04-03,37.8871,38.403,36.0955,36.527,893767.0
2022-04-04,36.3206,36.6208,35.4998,36.5082,742193.0
2022-04-05,36.3487,36.996,35.1246,35.9173,648671.0
2022-04-06,35.2419,35.2419,33.6566,34.2382,911400.0
2022-04-07,34.4727,34.4727,32.6998,33.1032,1529064.0
2022-04-08,33.1594,33.8536,32.4653,33.0469,881264.0
2022-04-09,33.1594,33.8536,32.4653,33.0469,881264.0
2022-04-10,33.1594,33.8536,32.4653,33.0469,881264.0
2022-04-11,33.0469,33.7973,32.7373,33.3283,1485430.0
2022-04-12,34.3414,35.5045,33.8723,34.3507,1626078.0
2022-04-13,34.6697,35.9642,34.4258,35.7015,1002540.0
2022-04-14,35.5233,35.8516,34.3883,34.4914,959149.0
2022-04-15,35.5233,35.8516,34.3883,34.4914,959149.0
2022-04-16,35.5233,35.8516,34.3883,34.4914,959149.0
2022-04-17,35.5233,35.8516,34.3883,34.4914,959149.0
2022-04-18,34.2476,34.7635,34.0037,34.4914,635634.0
2022-04-19,34.5665,35.9595,34.3695,35.2981,901570.0
2022-04-20,35.664,35.9923,35.1387,35.2043,641294.0
2022-04-21,36.0486,36.6677,35.5045,35.9173,1152661.0
2022-04-22,35.6921,36.0861,34.9182,35.3732,1130614.0
2022-04-23,35.6921,36.0861,34.9182,35.3732,1130614.0
2022-04-24,35.6921,36.0861,34.9182,35.3732,1130614.0
2022-04-25,35.1387,36.7427,34.8385,36.5176,971878.0
2022-04-26,36.0767,36.3159,34.6321,35.2231,1457128.0
2022-04-27,34.8667,35.6546,34.3038,34.5759,1233704.0
2022-04-28,35.0449,35.9782,33.9192,35.2794,1558563.0
2022-04-29,35.3732,36.5551,34.4539,34.6228,1060955.0
2022-04-30,35.3732,36.5551,34.4539,34.6228,1060955.0
2022-05-01,35.3732,36.5551,34.4539,34.6228,1060955.0
2022-05-02,34.801,36.9585,34.5665,36.9303,1065298.0
2022-05-03,36.996,36.996,34.6321,35.5702,1109109.0
2022-05-04,35.0918,35.3732,33.4784,34.6697,1404503.0
2022-05-05,34.5008,34.5008,33.0478,33.3377,825835.0
2022-05-06,33.3752,34.3976,32.6529,33.8067,1055769.0
2022-05-07,33.3752,34.3976,32.6529,33.8067,1055769.0
2022-05-08,33.3752,34.3976,32.6529,33.8067,1055769.0
2022-05-09,33.0375,33.4924,31.4241,31.4804,974409.0
2022-05-10,32.0477,32.9366,31.2534,32.4544,819357.0
2022-05-11,32.2652,32.8373,30.5914,30.7522,989835.0
2022-05-12,30.374,31.8444,30.1281,31.764,645385.0
2022-05-13,31.9721,32.861,31.6222,31.7262,919640.0
2022-05-14,31.9721,32.861,31.6222,31.7262,919640.0
2022-05-15,31.9721,32.861,31.6222,31.7262,919640.0
2022-05-16,31.5655,31.5655,29.7309,30.0241,1188896.0
2022-05-17,30.686,31.8397,30.374,31.4331,1178897.0
2022-05-18,31.1683,31.2061,29.4141,29.8538,991200.0
2022-05-19,29.4189,29.8255,28.4165,28.8326,1485624.0
2022-05-20,29.3054,29.3621,27.5749,27.8018,1400531.0
2022-05-21,29.3054,29.3621,27.5749,27.8018,1400531.0
2022-05-22,29.3054,29.3621,27.5749,27.8018,1400531.0
2022-05-23,27.9247,27.9247,26.6576,27.4992,1337211.0
2022-05-24,27.3101,27.3101,25.9294,26.459,935074.0
2022-05-25,26.8373,29.3243,26.4779,29.2297,1298429.0
2022-05-26,29.5607,31.4898,29.4094,31.3385,1605250.0
2022-05-27,31.6789,32.7853,31.6789,32.634,2094911.0
2022-05-28,31.6789,32.7853,31.6789,32.634,2094911.0
2022-05-29,31.6789,32.7853,31.6789,32.634,2094911.0
2022-05-30,31.6789,32.7853,31.6789,32.634,2094911.0
2022-05-31,32.199,32.3834,30.8657,30.8846,1070640.0
2022-06-01,31.0832,31.3763,29.277,29.7971,1234936.0
2022-06-02,29.816,30.923,29.816,30.8279,855031.0
2022-06-03,30.3929,30.7806,30.0335,30.2226,493530.0
2022-06-04,30.3929,30.7806,30.0335,30.2226,493530.0
2022-06-05,30.3929,30.7806,30.0335,30.2226,493530.0
2022-06-06,30.2605,30.3267,29.4567,29.9957,659024.0
2022-06-07,29.608,30.3267,29.2108,30.0713,707509.0
2022-06-08,29.7404,30.8089,29.7404,30.4118,841450.0
2022-06-09,29.9673,30.79,29.6458,30.3078,1246867.0
2022-06-10,29.6364,30.1659,28.738,28.8231,969627.0
2022-06-11,29.6364,30.1659,28.738,28.8231,969627.0
2022-06-12,29.6364,30.1659,28.738,28.8231,969627.0
2022-06-13,27.5796,27.9484,26.5819,27.0926,1047466.0
2022-06-14,27.0453,27.712,26.8704,27.0926,911070.0
2022-06-15,27.4046,28.3314,27.3479,27.5654,753772.0
2022-06-16,26.6198,26.6765,25.2675,25.4472,895190.0
2022-06-17,25.9247,26.8751,25.5417,26.5157,1205353.0
2022-06-18,25.9247,26.8751,25.5417,26.5157,1205353.0
2022-06-19,25.9247,26.8751,25.5417,26.5157,1205353.0
2022-06-20,25.9247,26.8751,25.5417,26.5157,1205353.0
2022-06-21,26.8089,27.3384,25.589,25.5985,890842.0
2022-06-22,25.2486,25.7876,24.7001,25.381,1427383.0
2022-06-23,25.6268,26.0429,25.1918,26.0335,944280.0
2022-06-24,26.0997,27.2912,25.8916,27.1966,1079813.0
2022-06-25,26.0997,27.2912,25.8916,27.1966,1079813.0
2022-06-26,26.0997,27.2912,25.8916,27.1966,1079813.0
2022-06-27,27.433,27.6694,26.667,26.9886,949401.0
2022-06-28,27.2817,27.7924,26.4495,26.459,750075.0
2022-06-29,26.4117,26.4117,25.3621,25.9673,933085.0
2022-06-30,25.6552,25.7592,24.7663,24.9838,1006788.0
2022-07-01,25.05,26.2699,24.7947,26.2037,932376.0
2022-07-02,25.05,26.2699,24.7947,26.2037,932376.0
2022-07-03,25.05,26.2699,24.7947,26.2037,932376.0
2022-07-04,25.05,26.2699,24.7947,26.2037,932376.0
2022-07-05,25.381,27.0831,24.842,27.0075,1336027.0
2022-07-06,27.0264,27.5843,25.7781,25.9956,949339.0
2022-07-07,26.6103,26.8655,26.0051,26.3172,653103.0
2022-07-08,26.0524,26.6481,25.5323,25.693,880106.0
2022-07-09,26.0524,26.6481,25.5323,25.693,880106.0
2022-07-10,26.0524,26.6481,25.5323,25.693,880106.0
2022-07-11,25.3053,25.7971,25.2391,25.3526,746504.0
2022-07-12,25.3148,26.0713,25.3053,25.6363,689106.0
2022-07-13,25.0878,25.5606,24.6339,25.4661,825981.0
2022-07-14,25.2108,25.5323,24.7758,25.3431,786994.0
2022-07-15,26.0335,26.4023,25.589,25.9294,853923.0
2022-07-16,26.0335,26.4023,25.589,25.9294,853923.0
2022-07-17,26.0335,26.4023,25.589,25.9294,853923.0
2022-07-18,25.9294,26.4306,25.4283,25.5985,1005077.0
2022-07-19,25.7781,27.0926,25.7781,26.9318,1112837.0
2022-07-20,26.8467,27.6694,26.7852,27.3668,677972.0
2022-07-21,26.9696,27.173,26.2982,27.0358,806450.0
2022-07-22,26.9507,27.8302,26.79,27.0169,949346.0
2022-07-23,26.9507,27.8302,26.79,27.0169,949346.0
2022-07-24,26.9507,27.8302,26.79,27.0169,949346.0
2022-07-25,27.0169,27.1966,26.1109,26.4968,864369.0
2022-07-26,26.1942,26.2131,25.3999,25.4093,1533295.0
2022-07-27,25.8632,26.8751,25.7971,26.6576,1266213.0
2022-07-28,26.4968,28.2841,26.2519,27.972,2338267.0
2022-07-29,27.8018,28.5583,27.3479,27.6411,1550923.0
2022-07-30,27.8018,28.5583,27.3479,27.6411,1550923.0
2022-07-31,27.8018,28.5583,27.3479,27.6411,1550923.0
2022-08-01,27.2628,27.8113,26.9602,27.2912,1482260.0
2022-08-02,27.0831,27.7829,26.7994,27.537,782645.0
2022-08-03,27.4992,29.4803,27.4992,29.3054,1368300.0
2022-08-04,29.069,29.1635,28.2463,28.3314,1048614.0
2022-08-05,27.9058,28.6151,27.7545,27.7924,912172.0
2022-08-06,27.9058,28.6151,27.7545,27.7924,912172.0
2022-08-07,27.9058,28.6151,27.7545,27.7924,912172.0
2022-08-08,28.1422,29.7309,28.1422,29.2959,1178905.0
2022-08-09,29.0002,29.1147,28.3277,28.5804,777199.0
2022-08-10,29.4867,31.013,29.3139,30.994,1998454.0
2022-08-11,31.2229,31.843,30.6791,30.8222,1207015.0
2022-08-12,31.137,32.1578,31.0703,32.1196,1133464.0
2022-08-13,31.137,32.1578,31.0703,32.1196,1133464.0
2022-08-14,31.137,32.1578,31.0703,32.1196,1133464.0
2022-08-15,31.6808,32.5584,31.614,31.6713,1188188.0
2022-08-16,31.7571,32.7397,31.3565,32.3295,754393.0
2022-08-17,31.8239,32.0719,31.5854,31.8525,746623.0
2022-08-18,31.738,32.3676,31.5091,32.3009,855597.0
2022-08-19,31.843,32.009,31.013,31.2706,906913.0
2022-08-20,31.843,32.009,31.013,31.2706,906913.0
2022-08-21,31.843,32.009,31.013,31.2706,906913.0
2022-08-22,30.5074,30.5074,29.5487,29.8778,1067538.0
2022-08-23,30.288,31.0035,30.2308,30.641,865353.0
2022-08-24,30.4788,32.2055,30.2785,32.0624,2327036.0
2022-08-25,32.1292,32.7397,31.8048,31.9193,1231222.0
2022-08-26,31.7285,32.091,30.1547,30.2689,794647.0
2022-08-27,31.7285,32.091,30.1547,30.2689,794647.0
2022-08-28,31.7285,32.091,30.1547,30.2689,794647.0
2022-08-29,30.0305,30.2403,29.4915,30.0591,778591.0
2022-08-30,30.3071,30.4502,29.086,29.1147,953424.0
2022-08-31,29.439,29.439,28.7999,29.2101,779121.0
2022-09-01,29.0383,29.6489,28.5328,29.6203,1014445.0
2022-09-02,29.916,30.04,29.1433,29.4772,986086.0
2022-09-03,29.916,30.04,29.1433,29.4772,986086.0
2022-09-04,29.916,30.04,29.1433,29.4772,986086.0
2022-09-05,29.916,30.04,29.1433,29.4772,986086.0
2022-09-06,29.4962,29.4962,27.9604,28.1226,925887.0
2022-09-07,28.1798,29.8397,28.1512,29.8397,742164.0
2022-09-08,29.4962,31.0416,29.2768,31.0416,872592.0
2022-09-09,31.4709,32.6157,31.3278,31.9479,1132111.0
2022-09-10,31.4709,32.6157,31.3278,31.9479,1132111.0
2022-09-11,31.4709,32.6157,31.3278,31.9479,1132111.0
2022-09-12,32.5489,32.7492,32.0481,32.6538,887304.0
2022-09-13,31.4232,31.9908,31.137,31.3851,832228.0
2022-09-14,31.49,31.7667,30.6887,31.2801,800564.0
2022-09-15,31.0893,32.6009,31.0893,31.5949,932150.0
2022-09-16,30.9558,31.2324,30.1926,31.118,1225757.0
2022-09-17,30.9558,31.2324,30.1926,31.118,1225757.0
2022-09-18,30.9558,31.2324,30.1926,31.118,1225757.0
2022-09-19,30.5074,31.7476,30.5074,31.0416,553803.0
2022-09-20,30.7364,30.8461,29.811,30.288,836436.0
2022-09-21,30.5361,31.0512,29.8874,29.916,632930.0
2022-09-22,29.7061,29.7061,27.2544,27.7982,1497278.0
2022-09-23,27.5406,28.0176,26.6201,27.1209,1374762.0
2022-09-24,27.5406,28.0176,26.6201,27.1209,1374762.0
2022-09-25,27.5406,28.0176,26.6201,27.1209,1374762.0
2022-09-26,27.3498,28.0844,26.9778,27.2449,987694.0
2022-09-27,27.8459,28.9491,27.5597,27.8364,1027677.0
2022-09-28,27.9413,29.0765,27.512,29.0479,1053489.0
2022-09-29,28.6663,28.8285,27.6837,28.5995,822382.0
2022-09-30,28.3706,28.943,27.8841,27.9318,845392.0
2022-10-01,28.3706,28.943,27.8841,27.9318,845392.0
2022-10-02,28.3706,28.943,27.8841,27.9318,845392.0
2022-10-03,28.237,28.4183,27.1686,27.76,861369.0
2022-10-04,28.4946,30.0018,28.4946,29.9732,1168995.0
2022-10-05,29.3913,30.4597,29.3388,30.164,881858.0
2022-10-06,30.1449,30.951,29.6489,29.7729,723569.0
2022-10-07,29.4676,29.6107,28.3562,29.4772,951090.0
2022-10-08,29.4676,29.6107,28.3562,29.4772,951090.0
2022-10-09,29.4676,29.6107,28.3562,29.4772,951090.0
2022-10-10,29.5439,29.811,28.838,28.9334,739202.0
2022-10-11,28.8189,29.4867,27.8554,29.2387,918080.0
2022-10-12,29.3532,30.9844,28.8666,30.8222,1288534.0
2022-10-13,30.1068,31.8811,29.8206,31.5759,937036.0
2022-10-14,32.0624,32.3199,30.5456,30.5838,550533.0
2022-10-15,32.0624,32.3199,30.5456,30.5838,550533.0
2022-10-16,32.0624,32.3199,30.5456,30.5838,550533.0
2022-10-17,31.1847,31.5854,30.5074,30.9653,720080.0
2022-10-18,31.614,31.9908,31.137,31.4995,563135.0
2022-10-19,31.3374,31.9288,31.118,31.3088,642985.0
2022-10-20,31.0893,31.9002,30.8604,31.0321,745023.0
2022-10-21,31.013,32.0528,30.7459,31.6713,759230.0
2022-10-22,31.013,32.0528,30.7459,31.6713,759230.0
2022-10-23,31.013,32.0528,30.7459,31.6713,759230.0
2022-10-24,31.6617,32.3772,30.703,30.8127,1077675.0
2022-10-25,30.5838,31.49,30.5361,31.3565,1138226.0
2022-10-26,31.4328,33.1594,31.4328,31.7094,853730.0
2022-10-27,32.0624,33.3121,31.843,33.0354,1258243.0
2022-10-28,33.0545,34.7525,32.6824,34.5427,1292442.0
2022-10-29,33.0545,34.7525,32.6824,34.5427,1292442.0
2022-10-30,33.0545,34.7525,32.6824,34.5427,1292442.0
2022-10-31,34.2279,34.7573,33.8844,34.1611,1452336.0
2022-11-01,34.3137,34.5837,32.4545,32.5584,1720898.0
2022-11-02,31.8143,32.7301,30.7173,30.8699,3947263.0
2022-11-03,30.641,32.3581,30.3453,31.7476,1163315.0
2022-11-04,32.4249,32.6252,31.4137,32.215,1072173.0
2022-11-05,32.4249,32.6252,31.4137,32.215,1072173.0
2022-11-06,32.4249,32.6252,31.4137,32.215,1072173.0
2022-11-07,32.5203,32.7683,31.2706,31.9574,974153.0
2022-11-08,32.1673,32.8351,31.8048,32.2627,865089.0
2022-11-09,31.6426,31.9193,31.3183,31.5282,1012281.0
2022-11-10,32.5394,34.6762,32.0433,34.6285,1422602.0
2022-11-11,34.7716,35.3821,34.1611,35.1436,1174686.0
2022-11-12,34.7716,35.3821,34.1611,35.1436,1174686.0
2022-11-13,34.7716,35.3821,34.1611,35.1436,1174686.0
2022-11-14,34.7785,35.6049,34.6391,35.0187,683068.0
2022-11-15,35.6145,35.9605,35.2301,35.3839,835497.0
2022-11-16,35.0379,35.874,34.7592,35.6049,832269.0
2022-11-17,35.0572,36.3353,34.9322,36.0182,1125099.0
2022-11-18,36.5948,36.835,34.8265,35.0956,1580633.0
2022-11-19,36.5948,36.835,34.8265,35.0956,1580633.0
2022-11-20,36.5948,36.835,34.8265,35.0956,1580633.0
2022-11-21,35.0475,35.1985,34.2571,34.3749,841114.0
2022-11-22,34.4998,35.0754,34.1154,35.0379,506203.0
2022-11-23,34.9803,35.5184,34.7496,35.0187,523631.0
2022-11-24,34.9803,35.5184,34.7496,35.0187,523631.0
2022-11-25,35.2301,35.6962,34.8842,35.4416,379903.0
2022-11-26,35.2301,35.6962,34.8842,35.4416,379903.0
2022-11-27,35.2301,35.6962,34.8842,35.4416,379903.0
2022-11-28,35.2782,35.6722,34.8433,34.9611,913949.0
2022-11-29,34.7977,34.8938,33.2985,33.6157,944569.0
2022-11-30,33.4811,33.7118,32.6427,33.6733,911032.0
2022-12-01,33.7502,34.125,33.164,33.2985,600452.0
2022-12-02,32.2318,32.3375,31.3765,31.9435,1318528.0
2022-12-03,32.2318,32.3375,31.3765,31.9435,1318528.0
2022-12-04,32.2318,32.3375,31.3765,31.9435,1318528.0
2022-12-05,31.6552,31.6648,30.6366,30.7711,1195976.0
2022-12-06,30.7135,30.9153,30.1272,30.5405,952150.0
2022-12-07,30.4924,30.9057,30.0215,30.281,583827.0
2022-12-08,30.6366,31.5591,30.3963,31.4054,894561.0
2022-12-09,31.4534,32.8565,31.3958,31.7417,1094395.0
2022-12-10,31.4534,32.8565,31.3958,31.7417,1094395.0
2022-12-11,31.4534,32.8565,31.3958,31.7417,1094395.0
2022-12-12,30.3723,32.3231,29.7909,32.3183,1570942.0
2022-12-13,33.9232,33.9232,31.9531,32.5393,1621915.0
2022-12-14,32.8661,33.5962,32.2895,33.0295,1139681.0
2022-12-15,32.6835,32.818,31.7898,32.2799,1027719.0
2022-12-16,31.8763,32.1733,30.7855,31.1747,1569662.0
2022-12-17,31.8763,32.1733,30.7855,31.1747,1569662.0
2022-12-18,31.8763,32.1733,30.7855,31.1747,1569662.0
2022-12-19,31.0018,31.0882,29.5218,29.5699,1406560.0
2022-12-20,29.4642,30.3435,29.32,29.5699,1062889.0
2022-12-21,29.935,30.2522,29.3777,30.0023,608570.0
2022-12-22,29.5891,30.627,29.4449,30.5405,714425.0
2022-12-23,30.7135,31.0018,30.2906,30.8096,676086.0
2022-12-24,30.7135,31.0018,30.2906,30.8096,676086.0
2022-12-25,30.7135,31.0018,30.2906,30.8096,676086.0
2022-12-26,30.7135,31.0018,30.2906,30.8096,676086.0
2022-12-27,30.9345,31.4342,30.2714,30.4155,739510.0
2022-12-28,30.2618,30.6942,29.7736,30.3098,774217.0
2022-12-29,30.5116,30.8384,30.3675,30.5501,496456.0
2022-12-30,30.3675,30.6077,30.1176,30.4732,549724.0
2022-12-31,30.3675,30.6077,30.1176,30.4732,549724.0
2023-01-01,30.3675,30.6077,30.1176,30.4732,549724.0
2023-01-02,30.3675,30.6077,30.1176,30.4732,549724.0
2023-01-03,31.0402,31.3186,30.651,31.0882,1454672.0
2023-01-04,31.2804,32.5586,30.8768,32.5297,1172481.0
2023-01-05,32.1357,32.9334,31.5591,32.6258,1331623.0
2023-01-06,33.0967,34.2115,32.7315,34.0385,1398699.0
2023-01-07,33.0967,34.2115,32.7315,34.0385,1398699.0
2023-01-08,33.0967,34.2115,32.7315,34.0385,1398699.0
2023-01-09,34.4517,36.3257,34.2836,36.095,1306280.0
2023-01-10,35.9028,37.0272,35.7299,37.0176,959244.0
2023-01-11,37.1329,38.1516,36.4794,36.8927,1220368.0
2023-01-12,37.1906,37.4693,36.1442,36.5755,1217699.0
2023-01-13,36.268,37.1041,36.1335,37.0176,774488.0
2023-01-14,36.268,37.1041,36.1335,37.0176,774488.0
2023-01-15,36.268,37.1041,36.1335,37.0176,774488.0
2023-01-16,36.268,37.1041,36.1335,37.0176,774488.0
2023-01-17,34.8746,37.008,34.8746,36.4026,1502865.0
2023-01-18,36.5179,36.7485,36.2104,36.3737,847611.0
2023-01-19,36.2007,36.3449,35.2301,35.9989,802641.0
2023-01-20,36.3257,37.5077,35.6914,37.4885,1081713.0
2023-01-21,36.3257,37.5077,35.6914,37.4885,1081713.0
2023-01-22,36.3257,37.5077,35.6914,37.4885,1081713.0
2023-01-23,37.6999,39.4441,37.4885,39.3336,1415565.0
2023-01-24,38.1131,38.4783,35.4992,36.1815,2716104.0
2023-01-25,34.471,36.7005,34.3652,36.489,1740310.0
2023-01-26,36.9407,37.3347,36.393,37.2867,640549.0
2023-01-27,37.3443,37.4645,36.9407,37.2194,558493.0
2023-01-28,37.3443,37.4645,36.9407,37.2194,558493.0
2023-01-29,37.3443,37.4645,36.9407,37.2194,558493.0
2023-01-30,37.0176,37.0849,36.3545,36.7966,454878.0
2023-01-31,36.5179,37.7383,36.4218,37.7191,758871.0
2023-02-01,37.7576,37.9546,35.8356,37.1329,1143551.0
2023-02-02,37.4404,39.6699,37.4404,38.757,1215598.0
2023-02-03,38.2957,38.6921,37.4939,37.9113,1070597.0
2023-02-04,38.2957,38.6921,37.4939,37.9113,1070597.0
2023-02-05,38.2957,38.6921,37.4939,37.9113,1070597.0
2023-02-06,37.5461,38.1323,37.3636,37.8056,883156.0
2023-02-07,37.7479,38.0747,36.9407,37.9401,640282.0
2023-02-08,37.8537,37.8777,36.4122,36.6716,850213.0
2023-02-09,37.0176,37.4404,36.441,36.4602,595460.0
2023-02-10,36.1815,36.3929,35.4704,36.268,612577.0
2023-02-11,36.1815,36.3929,35.4704,36.268,612577.0
2023-02-12,36.1815,36.3929,35.4704,36.268,612577.0
2023-02-13,36.2584,37.0945,35.9797,37.056,645496.0
2023-02-14,36.9215,37.1473,36.0758,37.0368,898590.0
2023-02-15,36.9503,37.5509,36.622,37.2098,818293.0
2023-02-16,36.9984,39.4777,36.8062,38.8435,1485075.0
2023-02-17,38.8435,38.8435,37.9113,38.536,1749901.0
2023-02-18,38.8435,38.8435,37.9113,38.536,1749901.0
2023-02-19,38.8435,38.8435,37.9113,38.536,1749901.0
2023-02-20,38.8435,38.8435,37.9113,38.536,1749901.0
2023-02-21,38.2381,39.0549,37.4116,38.2188,1456043.0
2023-02-22,38.3342,39.2183,38.142,39.0933,1561517.0
2023-02-23,38.6801,39.2567,36.4997,37.0945,1747624.0
2023-02-24,36.6524,37.8056,36.5179,36.8734,1286398.0
2023-02-25,36.6524,37.8056,36.5179,36.8734,1286398.0
2023-02-26,36.6524,37.8056,36.5179,36.8734,1286398.0
2023-02-27,37.1329,37.3059,36.0662,36.1719,683397.0
2023-02-28,36.2007,36.8446,35.9509,35.9797,788144.0
2023-03-01,35.8163,36.8446,35.5761,36.6909,673250.0
2023-03-02,36.7293,37.4308,36.3545,37.2002,580629.0
2023-03-03,37.4116,37.4116,35.9605,36.0758,1001561.0
2023-03-04,37.4116,37.4116,35.9605,36.0758,1001561.0
2023-03-05,37.4116,37.4116,35.9605,36.0758,1001561.0
2023-03-06,36.3737,36.3737,34.8457,35.4512,1371060.0
2023-03-07,35.4415,36.0901,35.0736,35.4415,889158.0
2023-03-08,35.6738,35.7706,35.0446,35.761,700059.0
2023-03-09,35.7997,36.032,34.8316,34.8703,969048.0
