,VSH US Equity,VSH US Equity,VSH US Equity,VSH US Equity,VSH US Equity
2021-01-22,21.4459,21.8514,21.4176,21.842,697062.0
2021-01-23,21.4459,21.8514,21.4176,21.842,697062.0
2021-01-24,21.4459,21.8514,21.4176,21.842,697062.0
2021-01-25,21.9268,22.106,21.6345,21.842,922296.0
2021-01-26,22.0494,22.0636,21.427,21.5307,820034.0
2021-01-27,21.0309,21.2337,20.2877,20.3802,1168315.0
2021-01-28,20.7102,21.0781,20.1161,20.7008,1252594.0
2021-01-29,20.6537,20.7763,20.3,20.3236,1209368.0
2021-01-30,20.6537,20.7763,20.3,20.3236,1209368.0
2021-01-31,20.6537,20.7763,20.3,20.3236,1209368.0
2021-02-01,20.6254,21.2997,20.5358,21.2478,1028577.0
2021-02-02,21.559,21.6533,21.1488,21.5685,1212047.0
2021-02-03,21.4647,21.8938,21.3044,21.6816,1831011.0
2021-02-04,21.7005,22.0023,21.4647,21.8891,1266129.0
2021-02-05,22.0211,22.1437,21.7807,21.9646,776583.0
2021-02-06,22.0211,22.1437,21.7807,21.9646,776583.0
2021-02-07,22.0211,22.1437,21.7807,21.9646,776583.0
2021-02-08,22.0777,22.8794,22.0777,22.8794,1568393.0
2021-02-09,20.6631,22.2616,20.3613,22.2286,2345276.0
2021-02-10,22.2663,22.3418,21.3516,21.4742,1190391.0
2021-02-11,21.7005,21.974,21.3091,21.9551,1968177.0
2021-02-12,22.1155,22.3216,21.8042,22.2381,1170603.0
2021-02-13,22.1155,22.3216,21.8042,22.2381,1170603.0
2021-02-14,22.1155,22.3216,21.8042,22.2381,1170603.0
2021-02-15,22.1155,22.3216,21.8042,22.2381,1170603.0
2021-02-16,22.4361,22.7945,22.1013,22.2098,1068227.0
2021-02-17,22.1155,22.2003,21.625,21.9268,772776.0
2021-02-18,21.7194,21.8702,21.4364,21.7948,1091579.0
2021-02-19,21.9174,22.3984,21.8702,22.2852,661545.0
2021-02-20,21.9174,22.3984,21.8702,22.2852,661545.0
2021-02-21,21.9174,22.3984,21.8702,22.2852,661545.0
2021-02-22,22.1815,23.0284,22.04,22.7662,2216674.0
2021-02-23,22.5776,22.6436,21.7571,22.5021,1203275.0
2021-02-24,22.6342,23.4829,22.4078,23.4546,1189318.0
2021-02-25,23.4735,23.5207,22.2447,22.2758,1089705.0
2021-02-26,22.455,22.7945,22.0211,22.5116,1137896.0
2021-02-27,22.455,22.7945,22.0211,22.5116,1137896.0
2021-02-28,22.455,22.7945,22.0211,22.5116,1137896.0
2021-03-01,23.1529,23.4282,22.9454,23.2566,1084344.0
2021-03-02,22.9076,23.0868,22.1909,22.2003,1056372.0
2021-03-03,22.1155,22.3701,21.7854,21.8231,1018366.0
2021-03-04,21.8042,22.0494,20.9366,21.2384,1650888.0
2021-03-05,21.6816,22.0777,21.0026,22.0211,1477288.0
2021-03-06,21.6816,22.0777,21.0026,22.0211,1477288.0
2021-03-07,21.6816,22.0777,21.0026,22.0211,1477288.0
2021-03-08,22.0872,22.3795,21.8985,22.0023,981162.0
2021-03-09,22.5964,23.1906,22.2286,23.002,1329994.0
2021-03-10,23.1151,23.2566,22.8228,22.9737,884877.0
2021-03-11,23.2755,23.5112,23.0868,23.266,1662504.0
2021-03-12,23.0585,23.2755,22.9925,23.2472,740238.0
2021-03-13,23.0585,23.2755,22.9925,23.2472,740238.0
2021-03-14,23.0585,23.2755,22.9925,23.2472,740238.0
2021-03-15,23.1434,23.3886,22.9548,23.3792,972537.0
2021-03-16,23.4786,23.8762,23.2893,23.507,1171990.0
2021-03-17,23.5259,23.9141,23.3215,23.8667,1431490.0
2021-03-18,23.4881,23.9141,23.0147,23.062,1822609.0
2021-03-19,22.8727,23.4597,22.4751,23.0904,2640689.0
2021-03-20,22.8727,23.4597,22.4751,23.0904,2640689.0
2021-03-21,22.8727,23.4597,22.4751,23.0904,2640689.0
2021-03-22,23.1946,23.4549,22.9768,23.1094,717760.0
2021-03-23,23.0904,23.2987,22.0897,22.2763,858389.0
2021-03-24,22.5792,22.8254,22.0017,22.0017,748694.0
2021-03-25,21.784,22.5035,21.4952,22.3331,699294.0
2021-03-26,22.5413,23.3271,22.4088,23.2987,546546.0
2021-03-27,22.5413,23.3271,22.4088,23.2987,546546.0
2021-03-28,22.5413,23.3271,22.4088,23.2987,546546.0
2021-03-29,23.1851,23.2893,22.3993,22.4751,1008425.0
2021-03-30,22.4751,22.7307,22.3425,22.5792,1026588.0
2021-03-31,22.7212,23.062,22.6549,22.797,743684.0
2021-04-01,23.081,23.5449,23.081,23.5259,581583.0
2021-04-02,23.081,23.5449,23.081,23.5259,581583.0
2021-04-03,23.081,23.5449,23.081,23.5259,581583.0
2021-04-04,23.081,23.5449,23.081,23.5259,581583.0
2021-04-05,23.8573,24.3022,23.6774,24.1508,1013690.0
2021-04-06,24.7283,25.088,24.236,24.3306,1218733.0
2021-04-07,24.2833,24.3448,23.9709,24.075,741379.0
2021-04-08,24.236,24.3117,23.8857,24.1318,714565.0
2021-04-09,24.0561,24.2454,23.9046,24.1697,491735.0
2021-04-10,24.0561,24.2454,23.9046,24.1697,491735.0
2021-04-11,24.0561,24.2454,23.9046,24.1697,491735.0
2021-04-12,24.1508,24.1508,23.9046,24.0088,663215.0
2021-04-13,24.0372,24.1129,23.5638,23.6585,521345.0
2021-04-14,23.6585,24.0277,23.6549,23.8005,572179.0
2021-04-15,24.5105,24.6147,24.0466,24.5863,1308593.0
2021-04-16,24.5863,24.6715,24.3306,24.4916,868483.0
2021-04-17,24.5863,24.6715,24.3306,24.4916,868483.0
2021-04-18,24.5863,24.6715,24.3306,24.4916,868483.0
2021-04-19,24.4632,24.6999,24.2738,24.4821,945784.0
2021-04-20,24.359,24.4253,23.6869,23.933,802981.0
2021-04-21,23.933,24.4537,23.8383,24.4348,641321.0
2021-04-22,24.4632,24.5484,24.0561,24.0656,780670.0
2021-04-23,24.2738,24.7093,24.2738,24.5863,502462.0
2021-04-24,24.2738,24.7093,24.2738,24.5863,502462.0
2021-04-25,24.2738,24.7093,24.2738,24.5863,502462.0
2021-04-26,24.7661,24.8892,24.5863,24.6241,818441.0
2021-04-27,24.7188,24.8419,24.4253,24.5673,1381333.0
2021-04-28,24.4632,24.6052,24.2454,24.4916,1487841.0
2021-04-29,24.9744,24.9744,24.2738,24.4158,1859000.0
2021-04-30,24.2644,24.3136,23.1756,23.2608,2349222.0
2021-05-01,24.2644,24.3136,23.1756,23.2608,2349222.0
2021-05-02,24.2644,24.3136,23.1756,23.2608,2349222.0
2021-05-03,23.4691,23.5733,22.7307,22.8064,1846337.0
2021-05-04,22.3047,22.6644,21.9118,22.2384,2065841.0
2021-05-05,22.5319,22.797,22.2195,22.636,1725166.0
2021-05-06,22.5887,22.797,22.1343,22.7686,1822585.0
2021-05-07,22.9958,23.4029,22.8254,23.2798,998014.0
2021-05-08,22.9958,23.4029,22.8254,23.2798,998014.0
2021-05-09,22.9958,23.4029,22.8254,23.2798,998014.0
2021-05-10,23.2608,23.2798,22.3331,22.3425,1291361.0
2021-05-11,21.7745,22.4088,21.6041,22.2668,1331334.0
2021-05-12,21.9544,22.1634,21.2349,21.2633,1620382.0
2021-05-13,21.5,21.9638,21.3769,21.8313,847577.0
2021-05-14,22.0869,22.4372,21.8644,22.3709,881113.0
2021-05-15,22.0869,22.4372,21.8644,22.3709,881113.0
2021-05-16,22.0869,22.4372,21.8644,22.3709,881113.0
2021-05-17,22.2479,22.4277,21.926,22.3899,712249.0
2021-05-18,22.4751,22.5792,22.0491,22.0869,688523.0
2021-05-19,21.6893,22.4041,21.6893,22.3804,674008.0
2021-05-20,22.3709,22.7118,22.2479,22.6171,891437.0
2021-05-21,22.8348,22.9011,22.5981,22.7591,870360.0
2021-05-22,22.8348,22.9011,22.5981,22.7591,870360.0
2021-05-23,22.8348,22.9011,22.5981,22.7591,870360.0
2021-05-24,22.9674,23.081,22.8051,22.9579,655891.0
2021-05-25,23.0336,23.1567,22.4372,22.4372,1035063.0
2021-05-26,22.4372,22.7023,22.3236,22.6265,698741.0
2021-05-27,22.8159,23.0419,22.6549,22.7496,786576.0
2021-05-28,22.9484,22.9484,22.4467,22.7875,691465.0
2021-05-29,22.9484,22.9484,22.4467,22.7875,691465.0
2021-05-30,22.9484,22.9484,22.4467,22.7875,691465.0
2021-05-31,22.9484,22.9484,22.4467,22.7875,691465.0
2021-06-01,22.9768,22.9768,22.5792,22.5792,757140.0
2021-06-02,22.5792,22.6029,22.3615,22.3899,979322.0
2021-06-03,22.2289,22.5224,22.0869,22.3615,960803.0
2021-06-04,22.4845,22.7449,22.3709,22.6549,703173.0
2021-06-05,22.4845,22.7449,22.3709,22.6549,703173.0
2021-06-06,22.4845,22.7449,22.3709,22.6549,703173.0
2021-06-07,22.8727,22.8727,22.21,22.21,673329.0
2021-06-08,22.3236,22.4845,22.0585,22.2479,1613287.0
2021-06-09,22.2573,22.2861,22.0206,22.0491,1090743.0
2021-06-10,22.1248,22.3331,21.836,21.8597,1110045.0
2021-06-11,21.926,22.1201,21.8124,21.9733,837460.0
2021-06-12,21.926,22.1201,21.8124,21.9733,837460.0
2021-06-13,21.926,22.1201,21.8124,21.9733,837460.0
2021-06-14,22.0206,22.1059,21.7556,21.8313,751244.0
2021-06-15,21.8976,21.8976,21.6325,21.8218,716376.0
2021-06-16,21.8029,21.9212,21.5047,21.7934,1100715.0
2021-06-17,21.8647,22.1309,21.2278,21.2373,1209629.0
2021-06-18,20.6574,20.9331,20.3247,20.3532,2471012.0
2021-06-19,20.6574,20.9331,20.3247,20.3532,2471012.0
2021-06-20,20.6574,20.9331,20.3247,20.3532,2471012.0
2021-06-21,20.4388,20.724,20.3627,20.3912,1440589.0
2021-06-22,20.3342,20.4388,20.049,20.2962,1202000.0
2021-06-23,20.3247,20.4816,20.2629,20.2867,648520.0
2021-06-24,20.5053,20.7572,20.3722,20.6955,800047.0
2021-06-25,20.6955,21.0261,20.6479,20.8856,2753707.0
2021-06-26,20.6955,21.0261,20.6479,20.8856,2753707.0
2021-06-27,20.6955,21.0261,20.6479,20.8856,2753707.0
2021-06-28,20.9046,21.1518,20.7905,21.0662,944902.0
2021-06-29,21.1137,21.3989,21.0662,21.3609,1267648.0
2021-06-30,21.2183,21.6128,21.1043,21.437,1546929.0
2021-07-01,21.4845,21.5686,21.2944,21.3324,974862.0
2021-07-02,21.4465,21.5509,21.1803,21.2563,513232.0
2021-07-03,21.4465,21.5509,21.1803,21.2563,513232.0
2021-07-04,21.4465,21.5509,21.1803,21.2563,513232.0
2021-07-05,21.4465,21.5509,21.1803,21.2563,513232.0
2021-07-06,21.2658,21.2848,20.7525,21.0567,679355.0
2021-07-07,21.0757,21.2373,20.7858,21.0092,1041759.0
2021-07-08,20.5814,20.9997,20.4198,20.743,844177.0
2021-07-09,20.9141,21.1755,20.781,21.0092,682687.0
2021-07-10,20.9141,21.1755,20.781,21.0092,682687.0
2021-07-11,20.9141,21.1755,20.781,21.0092,682687.0
2021-07-12,21.0662,21.1898,20.9141,21.1708,656675.0
2021-07-13,20.9997,21.1423,20.8808,21.0662,835872.0
2021-07-14,21.2848,21.494,20.7905,20.8571,802059.0
2021-07-15,20.7335,20.838,20.4388,20.6384,782768.0
2021-07-16,20.8285,20.8761,20.1726,20.1726,915715.0
2021-07-17,20.8285,20.8761,20.1726,20.1726,915715.0
2021-07-18,20.8285,20.8761,20.1726,20.1726,915715.0
2021-07-19,19.7828,19.973,19.6497,19.7828,870595.0
2021-07-20,19.8018,20.5101,19.6593,20.3152,1125761.0
2021-07-21,20.4388,20.8571,20.4008,20.8285,719105.0
2021-07-22,20.781,20.781,20.4483,20.4863,850156.0
2021-07-23,20.6004,20.6004,20.3437,20.5719,403299.0
2021-07-24,20.6004,20.6004,20.3437,20.5719,403299.0
2021-07-25,20.6004,20.6004,20.3437,20.5719,403299.0
2021-07-26,20.6479,20.8,20.5671,20.7145,573790.0
2021-07-27,20.4388,20.4388,19.8446,20.1631,795580.0
2021-07-28,20.2677,20.7715,20.2011,20.6004,586956.0
2021-07-29,20.8285,21.1327,20.7905,20.9331,925640.0
2021-07-30,20.838,21.166,20.819,21.0377,868487.0
2021-07-31,20.838,21.166,20.819,21.0377,868487.0
2021-08-01,20.838,21.166,20.819,21.0377,868487.0
2021-08-02,21.1898,21.6271,20.7905,20.8,610012.0
2021-08-03,20.8761,21.0282,20.5148,20.9901,880917.0
2021-08-04,20.8285,21.1137,20.781,20.8856,447124.0
2021-08-05,20.9331,21.0947,20.7671,21.0472,614141.0
2021-08-06,21.1993,21.5415,21.1375,21.3799,660980.0
2021-08-07,21.1993,21.5415,21.1375,21.3799,660980.0
2021-08-08,21.1993,21.5415,21.1375,21.3799,660980.0
2021-08-09,21.3609,21.3989,21.0377,21.2563,628367.0
2021-08-10,21.437,21.4892,20.8951,21.3704,967699.0
2021-08-11,21.7126,21.7982,21.3039,21.7602,815316.0
2021-08-12,21.7031,21.7031,21.3609,21.551,789110.0
2021-08-13,21.456,21.5891,21.2753,21.5415,606783.0
2021-08-14,21.456,21.5891,21.2753,21.5415,606783.0
2021-08-15,21.456,21.5891,21.2753,21.5415,606783.0
2021-08-16,21.532,21.6556,21.3609,21.6366,537042.0
2021-08-17,21.4084,21.4455,21.0092,21.2658,572786.0
2021-08-18,21.1993,21.3894,20.9426,20.9711,515088.0
2021-08-19,20.743,20.8666,20.4103,20.4198,977540.0
2021-08-20,20.3627,20.6859,20.2772,20.6384,617874.0
2021-08-21,20.3627,20.6859,20.2772,20.6384,617874.0
2021-08-22,20.3627,20.6859,20.2772,20.6384,617874.0
2021-08-23,20.8333,20.9521,20.5338,20.8285,503528.0
2021-08-24,20.9997,21.1232,20.8285,20.8476,516792.0
2021-08-25,20.8285,21.0377,20.8,20.9141,647644.0
2021-08-26,20.9141,21.0204,20.705,20.7145,500255.0
2021-08-27,20.7715,21.5082,20.7715,21.4845,789331.0
2021-08-28,20.7715,21.5082,20.7715,21.4845,789331.0
2021-08-29,20.7715,21.5082,20.7715,21.4845,789331.0
2021-08-30,21.6081,21.6457,21.3609,21.437,612320.0
2021-08-31,21.4084,21.4892,20.8808,20.8856,824276.0
2021-09-01,20.9806,20.9997,20.6479,20.6764,805556.0
2021-09-02,20.762,20.9141,20.6432,20.6574,619412.0
2021-09-03,20.6574,20.7382,20.3437,20.3532,601925.0
2021-09-04,20.6574,20.7382,20.3437,20.3532,601925.0
2021-09-05,20.6574,20.7382,20.3437,20.3532,601925.0
2021-09-06,20.6574,20.7382,20.3437,20.3532,601925.0
2021-09-07,20.2772,20.3199,20.03,20.0585,926985.0
2021-09-08,19.9635,20.0585,19.6117,19.8209,947562.0
2021-09-09,19.8925,20.2745,19.8925,19.9211,803100.0
2021-09-10,20.0357,20.2172,19.8734,19.902,608743.0
2021-09-11,20.0357,20.2172,19.8734,19.902,608743.0
2021-09-12,20.0357,20.2172,19.8734,19.902,608743.0
2021-09-13,20.0835,20.2267,19.9498,20.2076,528612.0
2021-09-14,20.3795,20.4559,19.797,19.8734,840794.0
2021-09-15,19.8925,20.2267,19.797,20.2076,636358.0
2021-09-16,20.2076,20.3079,19.9784,20.0739,652933.0
2021-09-17,20.0644,20.093,19.4723,19.5487,2057529.0
2021-09-18,20.0644,20.093,19.4723,19.5487,2057529.0
2021-09-19,20.0644,20.093,19.4723,19.5487,2057529.0
2021-09-20,19.0425,19.2049,18.7847,19.1858,1019051.0
2021-09-21,19.3386,19.3625,18.8802,18.9852,760290.0
2021-09-22,19.1476,19.5487,19.1476,19.2908,746849.0
2021-09-23,19.415,19.7779,19.3529,19.5964,999509.0
2021-09-24,19.5391,19.9116,19.5009,19.797,583779.0
2021-09-25,19.5391,19.9116,19.5009,19.797,583779.0
2021-09-26,19.5391,19.9116,19.5009,19.797,583779.0
2021-09-27,19.7397,20.1838,19.674,20.0835,497495.0
2021-09-28,19.9307,20.0835,19.6776,19.6919,557092.0
2021-09-29,19.6824,19.8161,19.2994,19.3672,922855.0
2021-09-30,19.5391,19.6442,19.1285,19.1858,813174.0
2021-10-01,19.3672,19.6442,19.2144,19.5487,864942.0
2021-10-02,19.3672,19.6442,19.2144,19.5487,864942.0
2021-10-03,19.3672,19.6442,19.2144,19.5487,864942.0
2021-10-04,19.5582,19.5582,19.2326,19.3577,648300.0
2021-10-05,19.4245,19.5666,19.3004,19.3004,654415.0
2021-10-06,19.1571,19.329,18.9088,19.3195,784045.0
2021-10-07,19.5391,19.7206,19.4627,19.5296,858361.0
2021-10-08,19.5582,19.606,19.2526,19.2526,663724.0
2021-10-09,19.5582,19.606,19.2526,19.2526,663724.0
2021-10-10,19.5582,19.606,19.2526,19.2526,663724.0
2021-10-11,19.3004,19.4436,18.7847,18.7942,550670.0
2021-10-12,18.8706,18.9661,18.2308,18.2499,846889.0
2021-10-13,18.3167,18.4409,18.2038,18.3836,873419.0
2021-10-14,18.5173,18.842,18.5173,18.651,877756.0
2021-10-15,18.8802,18.8802,18.5412,18.5555,854768.0
2021-10-16,18.8802,18.8802,18.5412,18.5555,854768.0
2021-10-17,18.8802,18.8802,18.5412,18.5555,854768.0
2021-10-18,18.4791,18.565,18.3072,18.46,598828.0
2021-10-19,18.4886,18.6987,18.3454,18.4027,1024562.0
2021-10-20,18.4122,18.8038,18.3167,18.4695,644551.0
2021-10-21,18.46,18.7369,18.2738,18.6987,738564.0
2021-10-22,18.6987,18.9757,18.4504,18.4791,521798.0
2021-10-23,18.6987,18.9757,18.4504,18.4791,521798.0
2021-10-24,18.6987,18.9757,18.4504,18.4791,521798.0
2021-10-25,18.5268,18.7608,18.4552,18.6605,407427.0
2021-10-26,18.7178,18.7178,18.4552,18.4886,454938.0
2021-10-27,18.4027,18.565,18.1401,18.1544,650268.0
2021-10-28,18.2021,18.5268,18.1926,18.4313,671036.0
2021-10-29,18.3358,18.4791,18.1448,18.3549,1123461.0
2021-10-30,18.3358,18.4791,18.1448,18.3549,1123461.0
2021-10-31,18.3358,18.4791,18.1448,18.3549,1123461.0
2021-11-01,18.4409,19.329,18.4409,19.2335,794557.0
2021-11-02,19.2526,19.7588,19.1285,19.6155,1388691.0
2021-11-03,19.5773,19.7683,18.7178,19.4532,1346027.0
2021-11-04,19.6442,19.7445,19.1094,19.1571,843144.0
2021-11-05,19.3959,19.7397,19.3959,19.5487,1251516.0
2021-11-06,19.3959,19.7397,19.3959,19.5487,1251516.0
2021-11-07,19.3959,19.7397,19.3959,19.5487,1251516.0
2021-11-08,19.711,19.8925,19.4819,19.6251,725197.0
2021-11-09,19.6537,19.6824,19.3386,19.5105,743325.0
2021-11-10,19.2813,19.8543,19.1953,19.7588,717830.0
2021-11-11,19.8925,20.0405,19.7397,19.8543,692186.0
2021-11-12,19.9307,20.2076,19.9211,20.0739,493789.0
2021-11-13,19.9307,20.2076,19.9211,20.0739,493789.0
2021-11-14,19.9307,20.2076,19.9211,20.0739,493789.0
2021-11-15,20.179,20.179,19.902,20.0453,619208.0
2021-11-16,20.1694,21.0576,20.0233,20.7233,1870852.0
2021-11-17,20.6374,20.6756,20.3604,20.5896,863080.0
2021-11-18,20.7042,20.7711,20.1312,20.5419,1039554.0
2021-11-19,20.4941,20.6851,20.3891,20.6278,915222.0
2021-11-20,20.4941,20.6851,20.3891,20.6278,915222.0
2021-11-21,20.4941,20.6851,20.3891,20.6278,915222.0
2021-11-22,20.7711,21.0003,20.666,20.8379,1351128.0
2021-11-23,20.8379,20.9752,20.561,20.9048,1291859.0
2021-11-24,20.7424,21.1722,20.6278,21.0003,853261.0
2021-11-25,20.7424,21.1722,20.6278,21.0003,853261.0
2021-11-26,20.3986,20.6278,19.6442,19.797,685383.0
2021-11-27,20.3986,20.6278,19.6442,19.797,685383.0
2021-11-28,20.3986,20.6278,19.6442,19.797,685383.0
2021-11-29,20.1694,20.2554,19.7492,19.8734,696113.0
2021-11-30,19.6251,19.8925,19.3243,19.4532,918040.0
2021-12-01,19.8734,20.1981,19.5009,19.5678,841207.0
2021-12-02,19.6346,20.0453,19.4498,19.8543,764734.0
2021-12-03,19.8925,20.0357,19.4818,19.6728,942918.0
2021-12-04,19.8925,20.0357,19.4818,19.6728,942918.0
2021-12-05,19.8925,20.0357,19.4818,19.6728,942918.0
2021-12-06,19.8648,20.1431,19.4137,19.9991,1030841.0
2021-12-07,20.2486,20.6996,20.1622,20.4981,510202.0
2021-12-08,20.2774,20.6037,20.239,20.4597,512806.0
2021-12-09,20.2006,20.4693,20.0375,20.0567,519980.0
2021-12-10,20.2294,20.3052,19.8552,20.1622,568447.0
2021-12-11,20.2294,20.3052,19.8552,20.1622,568447.0
2021-12-12,20.2294,20.3052,19.8552,20.1622,568447.0
2021-12-13,20.0567,20.1047,19.788,19.836,567154.0
2021-12-14,19.6248,19.9319,19.4809,19.5673,863690.0
2021-12-15,19.6632,19.8648,19.241,19.836,921573.0
2021-12-16,20.0279,20.0327,19.2122,19.4233,1018693.0
2021-12-17,19.241,19.8072,19.2266,19.3178,1949469.0
2021-12-18,19.241,19.8072,19.2266,19.3178,1949469.0
2021-12-19,19.241,19.8072,19.2266,19.3178,1949469.0
2021-12-20,19.0874,19.3369,18.646,19.241,1014392.0
2021-12-21,19.4809,19.9895,19.4713,19.9511,559499.0
2021-12-22,19.9319,20.2102,19.8935,20.0855,344390.0
2021-12-23,20.1143,20.4789,20.1143,20.2966,318335.0
2021-12-24,20.1143,20.4789,20.1143,20.2966,318335.0
2021-12-25,20.1143,20.4789,20.1143,20.2966,318335.0
2021-12-26,20.1143,20.4789,20.1143,20.2966,318335.0
2021-12-27,20.3062,20.7956,20.2822,20.7764,375798.0
2021-12-28,20.6996,21.0643,20.6229,20.93,731681.0
2021-12-29,20.9588,21.6593,20.9588,21.6401,942892.0
2021-12-30,21.6305,21.7361,20.9012,20.9108,882310.0
2021-12-31,20.9108,21.285,20.9108,20.9875,425593.0
2022-01-01,20.9108,21.285,20.9108,20.9875,425593.0
2022-01-02,20.9108,21.285,20.9108,20.9875,425593.0
2022-01-03,21.2562,21.5924,21.1123,21.3042,718211.0
2022-01-04,21.3426,21.6545,20.9779,21.4674,597042.0
2022-01-05,21.5825,21.7936,20.9779,20.9779,665756.0
2022-01-06,21.0067,21.285,20.8724,21.0547,561546.0
2022-01-07,21.0259,21.1507,20.5077,20.5269,535386.0
2022-01-08,21.0259,21.1507,20.5077,20.5269,535386.0
2022-01-09,21.0259,21.1507,20.5077,20.5269,535386.0
2022-01-10,20.4501,20.5077,20.0087,20.3638,570636.0
2022-01-11,20.383,20.6133,20.0567,20.5365,569420.0
2022-01-12,20.5845,20.8052,20.3734,20.6709,633024.0
2022-01-13,20.882,21.1027,20.6996,20.7668,661652.0
2022-01-14,20.6133,21.3714,20.4981,21.3714,740970.0
2022-01-15,20.6133,21.3714,20.4981,21.3714,740970.0
2022-01-16,20.6133,21.3714,20.4981,21.3714,740970.0
2022-01-17,20.6133,21.3714,20.4981,21.3714,740970.0
2022-01-18,21.1987,21.2946,20.7476,20.7668,1117426.0
2022-01-19,20.8052,21.0163,20.191,20.2774,1021154.0
2022-01-20,20.335,20.6037,19.7976,19.8168,954388.0
2022-01-21,19.7784,20.239,19.692,19.7112,891043.0
2022-01-22,19.7784,20.239,19.692,19.7112,891043.0
2022-01-23,19.7784,20.239,19.692,19.7112,891043.0
2022-01-24,19.3657,19.9223,18.9051,19.8552,1150625.0
2022-01-25,19.4905,19.6728,18.9915,19.2122,805423.0
2022-01-26,19.5673,20.1334,19.2986,19.5193,941109.0
2022-01-27,19.8264,19.9415,19.0203,19.0778,734397.0
2022-01-28,19.0682,19.1853,18.4637,19.0778,1005251.0
2022-01-29,19.0682,19.1853,18.4637,19.0778,1005251.0
2022-01-30,19.0682,19.1853,18.4637,19.0778,1005251.0
2022-01-31,19.0011,19.8935,19.0011,19.8743,1188821.0
2022-02-01,19.8839,19.8839,19.3369,19.7112,700474.0
2022-02-02,19.7784,20.0759,19.7112,20.0663,700344.0
2022-02-03,19.8072,19.836,19.3945,19.4233,542124.0
2022-02-04,19.241,19.6728,19.0107,19.4905,623251.0
2022-02-05,19.241,19.6728,19.0107,19.4905,623251.0
2022-02-06,19.241,19.6728,19.0107,19.4905,623251.0
2022-02-07,19.6152,19.836,19.4617,19.7304,1160552.0
2022-02-08,20.3206,20.3206,18.7708,19.4521,1508776.0
2022-02-09,19.7112,19.8914,19.3849,19.5001,1113894.0
2022-02-10,19.145,19.5049,18.8091,18.9147,1785113.0
2022-02-11,19.0011,19.4809,18.9147,18.9819,1457593.0
2022-02-12,19.0011,19.4809,18.9147,18.9819,1457593.0
2022-02-13,19.0011,19.4809,18.9147,18.9819,1457593.0
2022-02-14,19.1354,19.3753,18.9723,19.0395,1022159.0
2022-02-15,19.2506,19.7016,19.0682,19.6248,962192.0
