,VSH US Equity,VSH US Equity,VSH US Equity,VSH US Equity,VSH US Equity
2023-03-13,20.6383,21.1182,20.6383,20.8048,1167182.0
2023-03-14,21.2554,21.7794,21.0889,21.5296,892263.0
2023-03-15,21.0399,21.0399,20.4816,20.8244,1711874.0
2023-03-16,20.5882,21.4444,20.4898,21.2771,1149838.0
2023-03-17,21.2771,21.2771,20.539,20.6669,3125047.0
2023-03-18,21.2771,21.2771,20.539,20.6669,3125047.0
2023-03-19,21.2771,21.2771,20.539,20.6669,3125047.0
2023-03-20,20.8441,21.3755,20.6473,21.1689,814842.0
2023-03-21,21.4641,21.6412,21.0311,21.2181,856691.0
2023-03-22,21.1885,21.6117,21.0508,21.0508,921599.0
2023-03-23,21.2771,21.6658,21.0065,21.2476,628853.0
2023-03-24,21.0704,21.4641,20.9819,21.3263,1519806.0
2023-03-25,21.0704,21.4641,20.9819,21.3263,1519806.0
2023-03-26,21.0704,21.4641,20.9819,21.3263,1519806.0
2023-03-27,21.4444,21.8577,21.4001,21.5723,1077504.0
2023-03-28,21.405,21.5428,21.0163,21.4543,1011458.0
2023-03-29,21.6412,21.7889,21.4838,21.6806,609297.0
2023-03-30,21.8774,22.0497,21.8085,21.9168,609599.0
2023-03-31,21.8774,22.2809,21.8577,22.2612,705834.0
2023-04-01,21.8774,22.2809,21.8577,22.2612,705834.0
2023-04-02,21.8774,22.2809,21.8577,22.2612,705834.0
2023-04-03,22.1924,22.3301,21.8085,21.9758,759487.0
2023-04-04,21.9857,22.0743,21.1836,21.3165,810717.0
2023-04-05,21.1393,21.2476,21.0803,21.1787,619881.0
2023-04-06,21.1098,21.1787,21.0015,21.0409,705124.0
2023-04-07,21.1098,21.1787,21.0015,21.0409,705124.0
2023-04-08,21.1098,21.1787,21.0015,21.0409,705124.0
2023-04-09,21.1098,21.1787,21.0015,21.0409,705124.0
2023-04-10,21.0704,21.4641,21.0606,21.4444,790952.0
2023-04-11,21.592,21.7003,21.2673,21.2968,895621.0
2023-04-12,21.4838,21.4838,21.1492,21.1885,502753.0
2023-04-13,21.2279,21.5723,21.0704,21.4936,867500.0
2023-04-14,21.3755,21.5527,21.1196,21.2968,552138.0
2023-04-15,21.3755,21.5527,21.1196,21.2968,552138.0
2023-04-16,21.3755,21.5527,21.1196,21.2968,552138.0
2023-04-17,21.159,21.405,21.1,21.3755,695737.0
2023-04-18,21.4739,21.5625,21.0212,21.1885,596938.0
2023-04-19,20.9917,21.0212,20.8244,20.9327,683707.0
2023-04-20,20.7063,21.0163,20.5488,20.9031,812744.0
2023-04-21,20.8638,20.9327,20.6473,20.913,597855.0
2023-04-22,20.8638,20.9327,20.6473,20.913,597855.0
2023-04-23,20.8638,20.9327,20.6473,20.913,597855.0
2023-04-24,20.8244,20.9917,20.6571,20.6669,1447321.0
2023-04-25,20.5784,20.6054,20.3028,20.539,1545401.0
2023-04-26,20.3914,20.6128,20.3127,20.539,1039000.0
2023-04-27,20.4898,20.8933,20.2438,20.8835,861880.0
2023-04-28,20.8539,21.036,20.8342,20.9523,692435.0
2023-04-29,20.8539,21.036,20.8342,20.9523,692435.0
2023-04-30,20.8539,21.036,20.8342,20.9523,692435.0
2023-05-01,20.9917,21.2673,20.9425,20.972,646289.0
2023-05-02,20.9031,21.1935,20.5734,20.8146,851549.0
2023-05-03,20.8933,21.2968,20.7161,20.9031,973805.0
2023-05-04,20.7457,20.8146,20.4898,20.6965,909645.0
2023-05-05,20.8244,21.3214,20.8244,21.1984,1369936.0
2023-05-06,20.8244,21.3214,20.8244,21.1984,1369936.0
2023-05-07,20.8244,21.3214,20.8244,21.1984,1369936.0
2023-05-08,21.2771,21.5035,21.0655,21.159,983978.0
2023-05-09,20.972,21.0409,20.7161,20.8146,1203326.0
2023-05-10,22.6352,24.446,22.2809,24.3083,3790156.0
2023-05-11,24.1803,24.4657,23.6833,24.0032,2387069.0
2023-05-12,24.1508,24.1508,23.5209,23.7178,2132315.0
2023-05-13,24.1508,24.1508,23.5209,23.7178,2132315.0
2023-05-14,24.1508,24.1508,23.5209,23.7178,2132315.0
2023-05-15,23.9146,24.0917,23.5406,23.9146,1151603.0
2023-05-16,23.767,24.264,23.6784,23.9835,797941.0
2023-05-17,24.2098,24.574,23.954,24.5641,1107972.0
2023-05-18,24.6035,25.0168,24.4657,24.9873,932899.0
2023-05-19,25.2038,25.2727,24.6872,24.9775,978070.0
2023-05-20,25.2038,25.2727,24.6872,24.9775,978070.0
2023-05-21,25.2038,25.2727,24.6872,24.9775,978070.0
2023-05-22,24.9283,25.1841,24.8397,25.0759,794650.0
2023-05-23,24.9086,25.3022,24.9086,25.0759,793045.0
2023-05-24,24.7019,24.9484,24.3329,24.7511,724493.0
2023-05-25,24.9381,25.6811,24.8003,25.5581,1018614.0
2023-05-26,25.7254,26.3159,25.6565,26.0896,973237.0
2023-05-27,25.7254,26.3159,25.6565,26.0896,973237.0
2023-05-28,25.7254,26.3159,25.6565,26.0896,973237.0
2023-05-29,25.7254,26.3159,25.6565,26.0896,973237.0
2023-05-30,26.2372,26.2864,25.5089,25.7648,811233.0
2023-05-31,25.4695,25.7057,25.2137,25.3711,1672457.0
2023-06-01,25.4991,25.5768,24.9775,25.5483,715640.0
2023-06-02,25.7057,26.1683,25.4794,26.1388,724899.0
2023-06-03,25.7057,26.1683,25.4794,26.1388,724899.0
2023-06-04,25.7057,26.1683,25.4794,26.1388,724899.0
2023-06-05,25.6762,25.7451,25.3761,25.4597,677989.0
2023-06-06,25.3219,26.1683,25.253,26.0403,959818.0
2023-06-07,26.1289,26.9753,26.1289,26.7883,1000657.0
2023-06-08,26.6899,27.0436,26.6407,26.9851,631276.0
2023-06-09,27.1524,27.3591,26.8178,26.867,799274.0
2023-06-10,27.1524,27.3591,26.8178,26.867,799274.0
2023-06-11,27.1524,27.3591,26.8178,26.867,799274.0
2023-06-12,26.9261,27.3935,26.8867,27.1426,893535.0
2023-06-13,27.3099,27.5264,27.2409,27.4083,1403007.0
2023-06-14,27.2705,27.5264,27.1327,27.3788,1425119.0
2023-06-15,27.1615,27.4331,26.8454,27.3689,1498376.0
2023-06-16,27.6356,27.6356,27.122,27.438,2221084.0
2023-06-17,27.6356,27.6356,27.122,27.438,2221084.0
2023-06-18,27.6356,27.6356,27.122,27.438,2221084.0
2023-06-19,27.6356,27.6356,27.122,27.438,2221084.0
2023-06-20,27.359,27.7491,27.1713,27.6751,1055979.0
2023-06-21,27.4973,27.6603,27.3689,27.5565,684318.0
2023-06-22,27.4973,27.68,27.3195,27.6059,946128.0
2023-06-23,27.2899,27.5072,27.0726,27.438,2235608.0
2023-06-24,27.2899,27.5072,27.0726,27.438,2235608.0
2023-06-25,27.2899,27.5072,27.0726,27.438,2235608.0
2023-06-26,27.5763,28.085,27.517,27.7146,1519968.0
2023-06-27,27.7738,28.2084,27.4677,28.1492,1085747.0
2023-06-28,27.8924,28.2035,27.8627,28.1294,623952.0
2023-06-29,28.2973,28.7319,28.1887,28.6825,540025.0
2023-06-30,28.9492,29.2949,28.7516,29.0381,841704.0
2023-07-01,28.9492,29.2949,28.7516,29.0381,841704.0
2023-07-02,28.9492,29.2949,28.7516,29.0381,841704.0
2023-07-03,28.9986,29.3146,28.9393,29.2455,391243.0
2023-07-04,28.9986,29.3146,28.9393,29.2455,391243.0
2023-07-05,28.88,29.128,28.7418,28.801,871928.0
2023-07-06,28.3665,28.5936,28.0541,28.3171,1264540.0
2023-07-07,28.406,28.5344,28.1393,28.159,1449290.0
2023-07-08,28.406,28.5344,28.1393,28.159,1449290.0
2023-07-09,28.406,28.5344,28.1393,28.159,1449290.0
2023-07-10,28.08,28.406,28.0208,28.3467,1080998.0
2023-07-11,28.4455,28.643,28.1195,28.4652,700882.0
2023-07-12,28.7615,28.8949,28.5344,28.8307,958052.0
2023-07-13,29.0677,29.527,28.9689,29.443,1020435.0
2023-07-14,29.3541,29.5319,28.9393,29.0084,874342.0
2023-07-15,29.3541,29.5319,28.9393,29.0084,874342.0
2023-07-16,29.3541,29.5319,28.9393,29.0084,874342.0
2023-07-17,28.9492,29.3245,28.7516,29.127,837252.0
2023-07-18,29.127,29.6406,29.048,29.6208,578352.0
2023-07-19,29.6801,29.7259,28.9739,29.048,830154.0
2023-07-20,28.9788,29.0381,28.0948,28.2084,729383.0
2023-07-21,28.3862,28.5146,28.0504,28.0504,673195.0
2023-07-22,28.3862,28.5146,28.0504,28.0504,673195.0
2023-07-23,28.3862,28.5146,28.0504,28.0504,673195.0
2023-07-24,28.0998,28.3368,27.7047,27.8331,529537.0
2023-07-25,27.9516,28.2084,27.8644,28.001,495132.0
2023-07-26,27.6948,27.9121,27.3985,27.4578,1122666.0
2023-07-27,27.8331,28.0109,27.4874,27.7146,733992.0
2023-07-28,28.001,28.001,27.5319,27.6553,701054.0
2023-07-29,28.001,28.001,27.5319,27.6553,701054.0
2023-07-30,28.001,28.001,27.5319,27.6553,701054.0
2023-07-31,27.6553,27.9286,27.5664,27.8035,1212981.0
2023-08-01,27.6849,28.0603,27.6059,27.8529,732668.0
2023-08-02,27.5072,27.5945,27.1368,27.1812,777713.0
2023-08-03,26.9541,27.2405,26.6182,27.1812,1098235.0
2023-08-04,26.9541,27.2948,26.6676,26.7565,1153527.0
2023-08-05,26.9541,27.2948,26.6676,26.7565,1153527.0
2023-08-06,26.9541,27.2948,26.6676,26.7565,1153527.0
2023-08-07,26.9244,27.0232,26.6281,26.7861,1338616.0
2023-08-08,26.6281,26.6281,26.2479,26.4405,1039620.0
2023-08-09,26.7763,27.0627,25.5812,26.6676,1685564.0
2023-08-10,26.559,26.6216,25.8972,26.1441,1177820.0
2023-08-11,25.9861,26.3022,25.9318,26.2725,903313.0
2023-08-12,25.9861,26.3022,25.9318,26.2725,903313.0
2023-08-13,25.9861,26.3022,25.9318,26.2725,903313.0
2023-08-14,26.1738,26.5491,26.1639,26.4997,908710.0
2023-08-15,26.3417,26.7713,26.2923,26.6676,1295150.0
2023-08-16,26.6775,26.8158,26.1293,26.1441,1773218.0
2023-08-17,26.1441,26.3417,25.7688,25.7787,680772.0
2023-08-18,25.512,26.2034,25.4626,26.0849,668345.0
2023-08-19,25.512,26.2034,25.4626,26.0849,668345.0
2023-08-20,25.512,26.2034,25.4626,26.0849,668345.0
2023-08-21,26.1145,26.2972,26.0059,26.2627,605132.0
2023-08-22,26.4306,26.5392,26.2824,26.3614,853745.0
2023-08-23,26.3911,27.0034,26.2528,26.9541,522414.0
2023-08-24,27.0923,27.1417,26.4898,26.4997,455812.0
2023-08-25,26.5985,26.6874,26.1837,26.5195,406649.0
2023-08-26,26.5985,26.6874,26.1837,26.5195,406649.0
2023-08-27,26.5985,26.6874,26.1837,26.5195,406649.0
2023-08-28,26.6874,26.9639,26.6676,26.8948,511933.0
2023-08-29,26.8454,27.4677,26.8059,27.201,724224.0
2023-08-30,27.0627,27.2602,26.8553,26.8849,948092.0
2023-08-31,26.8849,27.2701,26.8849,27.1022,934354.0
2023-09-01,27.3491,27.438,27.0825,27.2504,515329.0
2023-09-02,27.3491,27.438,27.0825,27.2504,515329.0
2023-09-03,27.3491,27.438,27.0825,27.2504,515329.0
2023-09-04,27.3491,27.438,27.0825,27.2504,515329.0
2023-09-05,26.8355,26.9738,26.1738,26.2034,1069660.0
2023-09-06,26.2034,26.4997,25.838,26.0355,537497.0
2023-09-07,24.9053,25.282,24.5384,24.9152,3546939.0
2023-09-08,24.9846,25.2224,24.3104,24.36,10128467.0
2023-09-09,24.9846,25.2224,24.3104,24.36,10128467.0
2023-09-10,24.9846,25.2224,24.3104,24.36,10128467.0
2023-09-11,24.6277,24.8755,24.3649,24.8259,1904445.0
2023-09-12,24.6673,24.8755,24.4591,24.7466,2792116.0
2023-09-13,24.6376,24.9251,24.4591,24.7169,1213072.0
2023-09-14,24.7863,25.0044,24.6177,24.8953,724591.0
2023-09-15,24.7268,24.8854,24.6326,24.7863,2539245.0
2023-09-16,24.7268,24.8854,24.6326,24.7863,2539245.0
2023-09-17,24.7268,24.8854,24.6326,24.7863,2539245.0
2023-09-18,24.8656,25.0738,24.7466,24.7565,1074253.0
2023-09-19,24.7268,25.0738,24.707,24.935,1103223.0
2023-09-20,25.0837,25.1035,24.3203,24.3203,871388.0
2023-09-21,24.1716,24.3798,24.013,24.1914,865371.0
2023-09-22,24.3203,24.5781,24.241,24.2509,670545.0
2023-09-23,24.3203,24.5781,24.241,24.2509,670545.0
2023-09-24,24.3203,24.5781,24.241,24.2509,670545.0
2023-09-25,24.1121,24.5473,24.1121,24.3203,1479663.0
2023-09-26,24.1022,24.241,23.9386,23.9832,1624321.0
2023-09-27,24.2013,24.3104,23.8246,23.9832,595197.0
2023-09-28,24.0724,24.593,24.0229,24.4095,756365.0
2023-09-29,24.5781,24.7268,24.4095,24.5087,1283546.0
2023-09-30,24.5781,24.7268,24.4095,24.5087,1283546.0
2023-10-01,24.5781,24.7268,24.4095,24.5087,1283546.0
2023-10-02,24.5087,25.0044,24.4888,24.707,3129536.0
2023-10-03,24.469,24.6376,23.8047,23.8147,3599396.0
2023-10-04,23.9138,24.2757,23.6957,24.2112,3090217.0
2023-10-05,24.1319,24.2797,23.6659,23.9634,2757466.0
2023-10-06,23.9931,24.2261,23.7651,24.003,3076148.0
2023-10-07,23.9931,24.2261,23.7651,24.003,3076148.0
2023-10-08,23.9931,24.2261,23.7651,24.003,3076148.0
2023-10-09,23.7849,23.9634,23.5024,23.9039,2544759.0
2023-10-10,24.013,24.4145,23.9336,24.241,950401.0
2023-10-11,24.241,24.4541,24.0923,24.3699,1248795.0
2023-10-12,24.3897,24.3897,23.8692,23.9535,609781.0
2023-10-13,23.9336,23.9584,23.3586,23.4677,1091051.0
2023-10-14,23.9336,23.9584,23.3586,23.4677,1091051.0
2023-10-15,23.9336,23.9584,23.3586,23.4677,1091051.0
2023-10-16,23.7155,23.8494,23.5371,23.6362,1091412.0
2023-10-17,23.3883,23.8841,23.3883,23.6957,828598.0
2023-10-18,23.4478,23.6164,23.2991,23.3784,738855.0
2023-10-19,23.3487,23.4974,22.9521,23.0512,792086.0
2023-10-20,23.1306,23.2099,22.7538,22.8034,942191.0
2023-10-21,23.1306,23.2099,22.7538,22.8034,942191.0
2023-10-22,23.1306,23.2099,22.7538,22.8034,942191.0
2023-10-23,22.6943,22.9372,22.5456,22.6051,1261110.0
2023-10-24,22.6547,22.7935,22.5109,22.6646,854464.0
2023-10-25,22.4365,22.6249,22.2581,22.2878,867413.0
2023-10-26,22.4465,22.8579,22.3474,22.4861,1125127.0
2023-10-27,22.615,22.615,22.3077,22.4068,650976.0
2023-10-28,22.615,22.615,22.3077,22.4068,650976.0
2023-10-29,22.615,22.615,22.3077,22.4068,650976.0
2023-10-30,22.5952,22.61,21.9111,22.04,611159.0
2023-10-31,22.149,22.149,21.8466,22.0499,776493.0
2023-11-01,21.9805,22.2482,21.6335,22.2283,1334591.0
2023-11-02,22.7142,22.8827,22.3622,22.8728,1546012.0
2023-11-03,23.2594,23.5866,23.1107,23.4181,2238587.0
2023-11-04,23.2594,23.5866,23.1107,23.4181,2238587.0
2023-11-05,23.2594,23.5866,23.1107,23.4181,2238587.0
2023-11-06,22.9521,23.0909,22.8133,22.8331,991912.0
2023-11-07,22.8034,22.9009,22.6348,22.7736,945113.0
2023-11-08,22.1788,22.9521,21.8665,22.1292,1567251.0
2023-11-09,22.1391,22.3275,21.0931,21.1278,1534624.0
2023-11-10,21.3459,21.7128,20.9692,21.683,1226914.0
2023-11-11,21.3459,21.7128,20.9692,21.683,1226914.0
2023-11-12,21.3459,21.7128,20.9692,21.683,1226914.0
2023-11-13,21.3658,21.5243,21.0882,21.227,1196870.0
2023-11-14,21.921,22.2878,21.8962,22.2283,2339993.0
2023-11-15,22.2383,22.9323,22.1887,22.5159,1182066.0
2023-11-16,22.3473,22.4465,21.9656,22.1391,788434.0
2023-11-17,22.2977,22.3077,22.1193,22.2977,1205290.0
2023-11-18,22.2977,22.3077,22.1193,22.2977,1205290.0
2023-11-19,22.2977,22.3077,22.1193,22.2977,1205290.0
2023-11-20,22.2977,22.6249,22.1589,22.5258,795409.0
2023-11-21,22.3572,22.4118,22.0598,22.0796,787499.0
2023-11-22,22.2878,22.496,22.035,22.0697,871335.0
2023-11-23,22.2878,22.496,22.035,22.0697,871335.0
2023-11-24,22.0102,22.2135,21.9904,22.1094,331765.0
2023-11-25,22.0102,22.2135,21.9904,22.1094,331765.0
2023-11-26,22.0102,22.2135,21.9904,22.1094,331765.0
2023-11-27,21.9507,22.4762,21.8516,22.3969,1268368.0
2023-11-28,22.2878,22.4812,22.0995,22.1589,999946.0
2023-11-29,22.4465,22.7198,22.2283,22.2482,897702.0
2023-11-30,22.4068,22.5322,21.9805,22.04,1402079.0
2023-12-01,22.03,22.5208,21.8218,22.3771,1083369.0
2023-12-02,22.03,22.5208,21.8218,22.3771,1083369.0
2023-12-03,22.03,22.5208,21.8218,22.3771,1083369.0
2023-12-04,22.2779,22.5059,21.9904,22.496,1034605.0
2023-12-05,22.387,22.4167,22.0201,22.1193,1095199.0
2023-12-06,22.3969,22.6497,22.1788,22.1788,664884.0
2023-12-07,22.3176,22.6943,22.1193,22.6646,907647.0
2023-12-08,22.6051,23.2793,22.6051,22.9323,1279364.0
2023-12-09,22.6051,23.2793,22.6051,22.9323,1279364.0
2023-12-10,22.6051,23.2793,22.6051,22.9323,1279364.0
2023-12-11,22.9025,23.4429,22.9025,23.2495,1147985.0
2023-12-12,23.1599,23.3342,23.0006,23.13,1006525.0
2023-12-13,23.1101,23.5781,22.7417,23.4188,1333339.0
2023-12-14,23.7972,24.4693,23.6677,24.4145,1973622.0
2023-12-15,24.6136,24.6136,24.0013,24.076,1871147.0
2023-12-16,24.6136,24.6136,24.0013,24.076,1871147.0
2023-12-17,24.6136,24.6136,24.0013,24.076,1871147.0
2023-12-18,23.8967,23.9266,23.5383,23.8768,1419632.0
2023-12-19,24.0361,24.2253,23.9515,24.076,1096970.0
2023-12-20,23.9067,24.1855,23.6179,23.6378,1162646.0
2023-12-21,23.9266,23.9863,23.6777,23.8768,793720.0
2023-12-22,24.0162,24.3348,23.9614,24.2552,1614366.0
2023-12-23,24.0162,24.3348,23.9614,24.2552,1614366.0
2023-12-24,24.0162,24.3348,23.9614,24.2552,1614366.0
2023-12-25,24.0162,24.3348,23.9614,24.2552,1614366.0
2023-12-26,24.3946,24.5091,24.2651,24.295,623631.0
2023-12-27,24.3149,24.3149,23.9565,24.0959,1584282.0
2023-12-28,24.0162,24.1357,23.8469,23.9664,819528.0
2023-12-29,23.9166,24.1506,23.8569,23.8669,1061517.0
2023-12-30,23.9166,24.1506,23.8569,23.8669,1061517.0
2023-12-31,23.9166,24.1506,23.8569,23.8669,1061517.0
2024-01-01,23.9166,24.1506,23.8569,23.8669,1061517.0
2024-01-02,23.6378,23.8171,23.3591,23.4088,1181310.0
2024-01-03,23.1201,23.1699,22.8612,22.9906,1161491.0
2024-01-04,22.7915,22.8761,22.4679,22.5725,877609.0
2024-01-05,22.4032,22.6521,22.3385,22.3833,858157.0
2024-01-06,22.4032,22.6521,22.3385,22.3833,858157.0
2024-01-07,22.4032,22.6521,22.3385,22.3833,858157.0
2024-01-08,22.3932,22.8413,22.3833,22.7716,712470.0
2024-01-09,22.3534,22.464,22.1493,22.1941,541492.0
2024-01-10,22.1543,22.3036,21.9203,22.2937,761548.0
2024-01-11,22.204,22.5227,22.0298,22.5028,1001689.0
2024-01-12,22.8114,22.8214,22.2638,22.3136,579379.0
2024-01-13,22.8114,22.8214,22.2638,22.3136,579379.0
2024-01-14,22.8114,22.8214,22.2638,22.3136,579379.0
2024-01-15,22.8114,22.8214,22.2638,22.3136,579379.0
2024-01-16,22.1543,22.2937,21.975,22.1941,843568.0
2024-01-17,21.8555,21.9651,21.5369,21.6365,1137936.0
2024-01-18,22.0646,22.1841,21.8107,22.1144,1133388.0
2024-01-19,22.2837,22.3833,21.8804,22.214,1281200.0
2024-01-20,22.2837,22.3833,21.8804,22.214,1281200.0
2024-01-21,22.2837,22.3833,21.8804,22.214,1281200.0
2024-01-22,22.3634,22.6023,22.2439,22.5725,1269720.0
2024-01-23,22.8114,22.8811,22.5874,22.672,1029187.0
2024-01-24,22.8612,22.8612,22.3434,22.4331,806534.0
2024-01-25,22.7318,22.7318,22.1095,22.1443,823412.0
2024-01-26,22.1443,22.2937,21.9352,22.0348,806181.0
2024-01-27,22.1443,22.2937,21.9352,22.0348,806181.0
2024-01-28,22.1443,22.2937,21.9352,22.0348,806181.0
2024-01-29,21.9551,22.2737,21.6763,22.2339,727420.0
2024-01-30,22.224,22.3982,22.1443,22.224,652176.0
2024-01-31,22.0049,22.5824,21.6265,21.6365,1913028.0
2024-02-01,21.7162,21.9053,21.4473,21.8954,1969670.0
2024-02-02,21.5469,22.0447,21.4672,21.8257,1145401.0
2024-02-03,21.5469,22.0447,21.4672,21.8257,1145401.0
2024-02-04,21.5469,22.0447,21.4672,21.8257,1145401.0
2024-02-05,21.6863,21.741,21.2681,21.5568,1361145.0
2024-02-06,21.5469,21.7162,21.4174,21.4871,1150777.0
2024-02-07,21.0092,21.527,20.9196,21.0988,1841038.0
2024-02-08,21.0391,21.7659,20.8399,21.756,2559987.0
2024-02-09,21.8655,22.204,21.5817,22.204,1510094.0
2024-02-10,21.8655,22.204,21.5817,22.204,1510094.0
2024-02-11,21.8655,22.204,21.5817,22.204,1510094.0
2024-02-12,22.1941,22.5127,22.0348,22.4331,1815611.0
2024-02-13,21.7162,21.9352,20.8698,21.059,2288666.0
2024-02-14,21.3776,21.6813,21.1486,21.5768,1556375.0
2024-02-15,21.7759,22.2688,21.7062,22.204,1937481.0
2024-02-16,22.0646,22.4032,21.9252,22.1841,1194864.0
2024-02-17,22.0646,22.4032,21.9252,22.1841,1194864.0
2024-02-18,22.0646,22.4032,21.9252,22.1841,1194864.0
2024-02-19,22.0646,22.4032,21.9252,22.1841,1194864.0
2024-02-20,21.8356,21.9651,21.6664,21.746,1013747.0
2024-02-21,21.4573,21.5419,20.9644,21.3278,1660773.0
2024-02-22,21.3677,21.616,21.3079,21.4274,1558763.0
2024-02-23,21.4473,21.7012,21.1884,21.6166,1820980.0
2024-02-24,21.4473,21.7012,21.1884,21.6166,1820980.0
2024-02-25,21.4473,21.7012,21.1884,21.6166,1820980.0
2024-02-26,21.4772,21.8008,21.4374,21.7361,966533.0
2024-02-27,21.9053,22.0746,21.517,21.6664,2070854.0
2024-02-28,21.1386,21.7958,21.0291,21.7759,1354076.0
2024-02-29,22.1244,22.214,21.517,21.6564,2236545.0
2024-03-01,21.7659,22.4878,21.5668,22.3932,1583769.0
2024-03-02,21.7659,22.4878,21.5668,22.3932,1583769.0
2024-03-03,21.7659,22.4878,21.5668,22.3932,1583769.0
2024-03-04,22.6421,22.8712,22.4978,22.7517,1276765.0
2024-03-05,22.5028,22.9807,22.4729,22.7517,1550444.0
2024-03-06,23.0205,23.0653,22.6322,22.9409,1248270.0
2024-03-07,23.1599,23.5383,23.13,23.3591,965746.0
2024-03-08,23.5681,23.6677,23.1101,23.1201,1234383.0
2024-03-09,23.5681,23.6677,23.1101,23.1201,1234383.0
2024-03-10,23.5681,23.6677,23.1101,23.1201,1234383.0
2024-03-11,22.9906,23.13,22.8662,23.0803,638512.0
2024-03-12,23.1997,23.2246,22.8861,23.14,1637384.0
2024-03-13,23.01,23.18,22.59,22.62,1122616.0
2024-03-14,22.45,22.6,21.85,22.15,1558071.0
2024-03-15,21.94,22.25,21.9,22.18,3083827.0
2024-03-16,21.94,22.25,21.9,22.18,3083827.0
2024-03-17,21.94,22.25,21.9,22.18,3083827.0
2024-03-18,22.11,22.21,21.41,21.42,1301813.0
2024-03-19,21.28,21.675,21.28,21.49,1072744.0
2024-03-20,21.49,21.87,21.305,21.67,961665.0
2024-03-21,21.91,22.34,21.89,22.27,1343375.0
2024-03-22,22.3,22.37,21.98,22.01,630325.0
2024-03-23,22.3,22.37,21.98,22.01,630325.0
2024-03-24,22.3,22.37,21.98,22.01,630325.0
2024-03-25,21.91,22.75,21.87,22.51,1716421.0
2024-03-26,22.65,22.71,22.13,22.15,1043694.0
2024-03-27,22.34,22.915,22.21,22.88,1072836.0
2024-03-28,22.88,23.04,22.5,22.68,2205639.0
2024-03-29,22.88,23.04,22.5,22.68,2205639.0
2024-03-30,22.88,23.04,22.5,22.68,2205639.0
2024-03-31,22.88,23.04,22.5,22.68,2205639.0
2024-04-01,22.69,22.84,22.405,22.52,1271654.0
2024-04-02,22.26,22.515,21.71,21.98,2595956.0
2024-04-03,21.88,22.37,21.835,22.19,1638900.0
2024-04-04,22.49,22.66,21.79,21.85,919962.0
2024-04-05,21.8,21.98,21.79,21.89,1204690.0
2024-04-06,21.8,21.98,21.79,21.89,1204690.0
2024-04-07,21.8,21.98,21.79,21.89,1204690.0
2024-04-08,22.05,22.385,21.995,22.02,1386384.0
