,GD US Equity
2022-02-17,17.0815
2022-02-18,17.1763
2022-02-19,17.1763
2022-02-20,17.1763
2022-02-21,17.1763
2022-02-22,17.243
2022-02-23,17.2063
2022-02-24,17.357
2022-02-25,17.9874
2022-02-26,17.9874
2022-02-27,17.9874
2022-02-28,18.419
2022-03-01,18.3436
2022-03-02,18.5057
2022-03-03,18.6645
2022-03-04,19.1421
2022-03-05,19.1421
2022-03-06,19.1421
2022-03-07,19.2755
2022-03-08,18.4764
2022-03-09,18.5764
2022-03-10,18.4904
2022-03-11,18.2876
2022-03-12,18.2876
2022-03-13,18.2876
2022-03-14,18.3776
2022-03-15,18.6305
2022-03-16,17.9681
2022-03-17,18.1562
2022-03-18,18.1375
2022-03-19,18.1375
2022-03-20,18.1375
2022-03-21,18.5271
2022-03-22,18.6445
2022-03-23,18.7685
2022-03-24,18.8813
2022-03-25,19.1058
2022-03-26,19.1058
2022-03-27,19.1058
2022-03-28,18.874
2022-03-29,18.8873
2022-03-30,19.1031
2022-03-31,18.8933
2022-04-01,18.804
2022-04-02,18.804
2022-04-03,18.804
2022-04-04,18.5833
2022-04-05,18.5779
2022-04-06,18.6862
2022-04-07,18.878
2022-04-08,18.7724
2022-04-09,18.7724
2022-04-10,18.7724
2022-04-11,18.874
2022-04-12,18.8921
2022-04-13,18.8847
2022-04-14,18.8868
2022-04-15,18.8868
2022-04-16,18.8868
2022-04-17,18.8868
2022-04-18,18.8948
2022-04-19,19.0786
2022-04-20,19.1526
2022-04-21,18.7737
2022-04-22,18.5536
2022-04-23,18.5536
2022-04-24,18.5536
2022-04-25,18.5799
2022-04-26,18.4285
2022-04-27,18.6087
2022-04-28,18.6907
2022-04-29,18.3769
2022-04-30,18.3769
2022-05-01,18.3769
2022-05-02,18.1565
2022-05-03,18.1652
2022-05-04,18.8062
2022-05-05,18.559
2022-05-06,18.5831
2022-05-07,18.5831
2022-05-08,18.5831
2022-05-09,17.8958
2022-05-10,17.8911
2022-05-11,17.7325
2022-05-12,17.5007
2022-05-13,17.6902
2022-05-14,17.6902
2022-05-15,17.6902
2022-05-16,17.7903
2022-05-17,18.047
2022-05-18,17.668
2022-05-19,17.117
2022-05-20,16.8294
2022-05-21,16.8294
2022-05-22,16.8294
2022-05-23,17.0444
2022-05-24,17.2541
2022-05-25,17.2695
2022-05-26,17.3508
2022-05-27,17.7036
2022-05-28,17.7036
2022-05-29,17.7036
2022-05-30,17.7036
2022-05-31,17.5961
2022-06-01,17.6841
2022-06-02,17.9005
2022-06-03,17.9468
2022-06-04,17.9468
2022-06-05,17.9468
2022-06-06,17.9314
2022-06-07,18.313
2022-06-08,18.0295
2022-06-09,17.7291
2022-06-10,17.5773
2022-06-11,17.5773
2022-06-12,17.5773
2022-06-13,17.1002
2022-06-14,16.9907
2022-06-15,17.1264
2022-06-16,16.7213
2022-06-17,16.5795
2022-06-18,16.5795
2022-06-19,16.5795
2022-06-20,16.5795
2022-06-21,17.0344
2022-06-22,16.9981
2022-06-23,17.0377
2022-06-24,17.4227
2022-06-25,17.4227
2022-06-26,17.4227
2022-06-27,17.5014
2022-06-28,17.2991
2022-06-29,17.2178
2022-06-30,17.3502
2022-07-01,17.6098
2022-07-02,17.6098
2022-07-03,17.6098
2022-07-04,17.6098
2022-07-05,16.9858
2022-07-06,17.3222
2022-07-07,17.3905
2022-07-08,17.4259
2022-07-09,17.4259
2022-07-10,17.4259
2022-07-11,17.3349
2022-07-12,17.1263
2022-07-13,16.9096
2022-07-14,16.7129
2022-07-15,16.8681
2022-07-16,16.8681
2022-07-17,16.8681
2022-07-18,16.6688
2022-07-19,16.9958
2022-07-20,17.1323
2022-07-21,17.1437
2022-07-22,17.135
2022-07-23,17.135
2022-07-24,17.135
2022-07-25,17.2714
2022-07-26,17.1932
2022-07-27,17.1585
2022-07-28,17.4194
2022-07-29,17.609
2022-07-30,17.609
2022-07-31,17.609
2022-08-01,17.5766
2022-08-02,17.6334
2022-08-03,17.8732
2022-08-04,17.7734
2022-08-05,17.747
2022-08-06,17.747
2022-08-07,17.747
2022-08-08,17.5508
2022-08-09,17.6717
2022-08-10,17.8593
2022-08-11,17.9491
2022-08-12,18.354
2022-08-13,18.354
2022-08-14,18.354
2022-08-15,18.572
2022-08-16,18.5872
2022-08-17,18.6671
2022-08-18,18.7332
2022-08-19,18.5997
2022-08-20,18.5997
2022-08-21,18.5997
2022-08-22,18.1255
2022-08-23,18.0931
2022-08-24,18.1255
2022-08-25,18.358
2022-08-26,18.0
2022-08-27,18.0
2022-08-28,18.0
2022-08-29,18.0733
2022-08-30,17.9029
2022-08-31,17.7582
2022-09-01,17.5231
2022-09-02,17.4907
2022-09-03,17.4907
2022-09-04,17.4907
2022-09-05,17.4907
2022-09-06,17.4689
2022-09-07,17.6796
2022-09-08,17.6763
2022-09-09,17.9353
2022-09-10,17.9353
2022-09-11,17.9353
2022-09-12,18.1882
2022-09-13,17.6955
2022-09-14,17.8771
2022-09-15,17.7272
2022-09-16,17.6605
2022-09-17,17.6605
2022-09-18,17.6605
2022-09-19,17.7648
2022-09-20,17.7701
2022-09-21,17.71
2022-09-22,17.7028
2022-09-23,17.2939
2022-09-24,17.2939
2022-09-25,17.2939
2022-09-26,17.1968
2022-09-27,17.0805
2022-09-28,17.1981
2022-09-29,16.8005
2022-09-30,16.5019
2022-10-01,16.5019
2022-10-02,16.5019
2022-10-03,17.0517
2022-10-04,17.4535
2022-10-05,17.4561
2022-10-06,17.2411
2022-10-07,17.2588
2022-10-08,17.2588
2022-10-09,17.2588
2022-10-10,17.3726
2022-10-11,17.5259
2022-10-12,17.2352
2022-10-13,17.6173
2022-10-14,17.0938
2022-10-15,17.0938
2022-10-16,17.0938
2022-10-17,17.5982
2022-10-18,18.1664
2022-10-19,18.2907
2022-10-20,18.1638
2022-10-21,18.5031
2022-10-22,18.5031
2022-10-23,18.5031
2022-10-24,18.5827
2022-10-25,18.7103
2022-10-26,18.7249
2022-10-27,18.8763
2022-10-28,19.0554
2022-10-29,19.0554
2022-10-30,19.0554
2022-10-31,18.9948
2022-11-01,19.002
2022-11-02,18.769
2022-11-03,18.9382
2022-11-04,18.9658
2022-11-05,18.9658
2022-11-06,18.9658
2022-11-07,19.112
2022-11-08,19.1752
2022-11-09,18.9764
2022-11-10,19.2371
2022-11-11,18.5557
2022-11-12,18.5557
2022-11-13,18.5557
2022-11-14,18.5352
2022-11-15,18.7538
2022-11-16,18.6702
2022-11-17,18.7789
2022-11-18,18.8908
2022-11-19,18.8908
2022-11-20,18.8908
2022-11-21,19.0462
2022-11-22,19.108
2022-11-23,19.1587
2022-11-24,19.1587
2022-11-25,19.2562
2022-11-26,19.2562
2022-11-27,19.2562
2022-11-28,19.0402
2022-11-29,19.0883
2022-11-30,19.1653
2022-12-01,19.1574
2022-12-02,19.3859
2022-12-03,19.3859
2022-12-04,19.3859
2022-12-05,19.0679
2022-12-06,18.8947
2022-12-07,18.7584
2022-12-08,18.8552
2022-12-09,18.8131
2022-12-10,18.8131
2022-12-11,18.8131
2022-12-12,18.983
2022-12-13,18.9244
2022-12-14,18.9434
2022-12-15,18.688
2022-12-16,18.7538
2022-12-17,18.7538
2022-12-18,18.7538
2022-12-19,18.6327
2022-12-20,18.7854
2022-12-21,19.006
2022-12-22,18.7835
2022-12-23,18.8697
2022-12-24,18.8697
2022-12-25,18.8697
2022-12-26,18.8697
2022-12-27,18.925
2022-12-28,18.8085
2022-12-29,18.9573
2022-12-30,18.8113
2022-12-31,18.8113
2023-01-01,18.8113
2023-01-02,18.8113
2023-01-03,18.8432
2023-01-04,18.6229
2023-01-05,18.5837
2023-01-06,18.8204
2023-01-07,18.8204
2023-01-08,18.8204
2023-01-09,18.6222
2023-01-10,18.7741
2023-01-11,18.8491
2023-01-12,18.7846
2023-01-13,18.3014
2023-01-14,18.3014
2023-01-15,18.3014
2023-01-16,18.3014
2023-01-17,18.3569
2023-01-18,18.0869
2023-01-19,17.7316
2023-01-20,17.8125
2023-01-21,17.8125
2023-01-22,17.8125
2023-01-23,17.7903
2023-01-24,17.9859
2023-01-25,17.4271
2023-01-26,17.5073
2023-01-27,17.4669
2023-01-28,17.4669
2023-01-29,17.4669
2023-01-30,17.5047
2023-01-31,17.8301
2023-02-01,17.6599
2023-02-02,17.7225
2023-02-03,17.731
2023-02-04,17.731
2023-02-05,17.731
2023-02-06,17.7838
2023-02-07,17.7518
2023-02-08,17.5667
2023-02-09,17.5367
2023-02-10,17.8339
2023-02-11,17.8339
2023-02-12,17.8339
2023-02-13,17.8117
2023-02-14,17.759
2023-02-15,17.785
2023-02-16,17.7088
2023-02-17,17.9669
2023-02-18,17.9669
2023-02-19,17.9669
2023-02-20,17.9669
2023-02-21,17.8535
2023-02-22,17.8619
2023-02-23,17.7133
2023-02-24,17.7511
2023-02-25,17.7511
2023-02-26,17.7511
2023-02-27,17.6645
2023-02-28,17.4879
2023-03-01,17.4735
2023-03-02,17.6404
2023-03-03,17.6918
2023-03-04,17.6918
2023-03-05,17.6918
2023-03-06,17.7935
2023-03-07,17.6234
2023-03-08,17.4325
2023-03-09,17.1594
2023-03-10,17.033
2023-03-11,17.033
2023-03-12,17.033
2023-03-13,16.8935
2023-03-14,16.9613
2023-03-15,16.7751
2023-03-16,16.9904
2023-03-17,16.8664
2023-03-18,16.8664
2023-03-19,16.8664
2023-03-20,16.9812
2023-03-21,17.1417
2023-03-22,16.9369
2023-03-23,16.9943
2023-03-24,17.2154
2023-03-25,17.2154
2023-03-26,17.2154
2023-03-27,17.3153
2023-03-28,17.346
2023-03-29,17.4308
2023-03-30,17.4106
2023-03-31,17.1545
2023-04-01,17.1545
2023-04-02,17.1545
2023-04-03,17.4234
2023-04-04,17.2264
2023-04-05,17.2044
2023-04-06,17.1222
2023-04-07,17.1222
2023-04-08,17.1222
2023-04-09,17.1222
2023-04-10,17.209
2023-04-11,17.1584
2023-04-12,17.2213
2023-04-13,17.1908
2023-04-14,17.1209
2023-04-15,17.1209
2023-04-16,17.1209
2023-04-17,17.2355
2023-04-18,17.2679
2023-04-19,17.1928
2023-04-20,17.1098
2023-04-21,16.9479
2023-04-22,16.9479
2023-04-23,16.9479
2023-04-24,16.9142
2023-04-25,16.8002
2023-04-26,16.2687
2023-04-27,16.3243
2023-04-28,16.4957
2023-04-29,16.4957
2023-04-30,16.4957
2023-05-01,16.4822
2023-05-02,16.151
2023-05-03,15.9569
2023-05-04,15.8819
2023-05-05,16.0805
2023-05-06,16.0805
2023-05-07,16.0805
2023-05-08,16.0022
2023-05-09,16.0339
2023-05-10,16.0552
2023-05-11,15.8301
2023-05-12,15.9537
2023-05-13,15.9537
2023-05-14,15.9537
2023-05-15,15.9698
2023-05-16,15.8004
2023-05-17,16.0416
2023-05-18,16.0164
2023-05-19,15.9983
2023-05-20,15.9983
2023-05-21,15.9983
2023-05-22,16.1193
2023-05-23,15.759
2023-05-24,15.7318
2023-05-25,15.5908
2023-05-26,15.649
2023-05-27,15.649
2023-05-28,15.649
2023-05-29,15.649
2023-05-30,15.6483
2023-05-31,15.5798
2023-06-01,15.6542
2023-06-02,15.8974
2023-06-03,15.8974
2023-06-04,15.8974
2023-06-05,15.9077
2023-06-06,16.0087
2023-06-07,16.2266
2023-06-08,16.1852
2023-06-09,16.1031
2023-06-10,16.1031
2023-06-11,16.1031
2023-06-12,16.1548
2023-06-13,16.2027
2023-06-14,16.0947
2023-06-15,16.2771
2023-06-16,16.4311
2023-06-17,16.4311
2023-06-18,16.4311
2023-06-19,16.4311
2023-06-20,16.3114
2023-06-21,16.4433
2023-06-22,16.2441
2023-06-23,16.1109
2023-06-24,16.1109
2023-06-25,16.1109
2023-06-26,16.0914
2023-06-27,16.0895
2023-06-28,16.0209
2023-06-29,16.2351
2023-06-30,16.4152
2023-07-01,16.4152
2023-07-02,16.4152
2023-07-03,16.4561
2023-07-04,16.4561
2023-07-05,16.4178
2023-07-06,16.3587
2023-07-07,16.3503
2023-07-08,16.3503
2023-07-09,16.3503
2023-07-10,16.3847
2023-07-11,16.547
2023-07-12,16.575
2023-07-13,16.5327
2023-07-14,16.4263
2023-07-15,16.4263
2023-07-16,16.4263
2023-07-17,16.4944
2023-07-18,16.3094
2023-07-19,16.3113
2023-07-20,16.4756
2023-07-21,16.436
2023-07-22,16.436
2023-07-23,16.436
2023-07-24,16.5769
2023-07-25,16.6003
2023-07-26,16.8425
2023-07-27,16.6512
2023-07-28,16.8334
2023-07-29,16.8334
2023-07-30,16.8334
2023-07-31,16.8942
2023-08-01,17.0079
2023-08-02,17.0667
2023-08-03,17.0266
2023-08-04,16.922
2023-08-05,16.922
2023-08-06,16.922
2023-08-07,17.1275
2023-08-08,16.9517
2023-08-09,17.0596
2023-08-10,17.0286
2023-08-11,17.1145
2023-08-12,17.1145
2023-08-13,17.1145
2023-08-14,17.0745
2023-08-15,16.8651
2023-08-16,16.8948
2023-08-17,16.8121
2023-08-18,16.9485
2023-08-19,16.9485
2023-08-20,16.9485
2023-08-21,16.9394
2023-08-22,16.9394
2023-08-23,16.9769
2023-08-24,16.9136
2023-08-25,16.8948
2023-08-26,16.8948
2023-08-27,16.8948
2023-08-28,17.0086
2023-08-29,17.0603
2023-08-30,17.1307
2023-08-31,17.0919
2023-09-01,17.0745
2023-09-02,17.0745
2023-09-03,17.0745
2023-09-04,17.0745
2023-09-05,16.878
2023-09-06,16.5368
2023-09-07,16.5781
2023-09-08,16.5252
2023-09-09,16.5252
2023-09-10,16.5252
2023-09-11,16.4218
2023-09-12,16.4935
2023-09-13,16.6428
2023-09-14,16.7572
2023-09-15,16.9245
2023-09-16,16.9245
2023-09-17,16.9245
2023-09-18,16.9426
2023-09-19,16.847
2023-09-20,17.0215
2023-09-21,16.7843
2023-09-22,16.5555
2023-09-23,16.5555
2023-09-24,16.5555
2023-09-25,16.6195
2023-09-26,16.5452
2023-09-27,16.7274
2023-09-28,16.8173
2023-09-29,16.7254
2023-09-30,16.7254
2023-10-01,16.7254
2023-10-02,16.8533
2023-10-03,16.7104
2023-10-04,16.6184
2023-10-05,16.45
2023-10-06,16.6582
2023-10-07,16.6582
2023-10-08,16.6582
2023-10-09,17.8681
2023-10-10,17.75
2023-10-11,17.8224
2023-10-12,17.7976
2023-10-13,18.1657
2023-10-14,18.1657
2023-10-15,18.1657
2023-10-16,18.1546
2023-10-17,18.0502
2023-10-18,17.9549
2023-10-19,17.8335
2023-10-20,17.6371
2023-10-21,17.6371
2023-10-22,17.6371
2023-10-23,17.5242
2023-10-24,17.5105
2023-10-25,18.1155
2023-10-26,17.9948
2023-10-27,17.8448
2023-10-28,17.8448
2023-10-29,17.8448
2023-10-30,17.8924
2023-10-31,18.0444
2023-11-01,18.1351
2023-11-02,18.2205
2023-11-03,18.1683
2023-11-04,18.1683
2023-11-05,18.1683
2023-11-06,18.2153
2023-11-07,18.137
2023-11-08,18.0907
2023-11-09,17.9655
2023-11-10,18.1905
2023-11-11,18.1905
2023-11-12,18.1905
2023-11-13,18.3927
2023-11-14,18.4716
2023-11-15,18.3346
2023-11-16,18.302
2023-11-17,18.2649
2023-11-18,18.2649
2023-11-19,18.2649
2023-11-20,18.3359
2023-11-21,18.377
2023-11-22,18.437
2023-11-23,18.437
2023-11-24,18.4697
2023-11-25,18.4697
2023-11-26,18.4697
2023-11-27,18.3738
2023-11-28,18.2994
2023-11-29,18.274
2023-11-30,18.4136
2023-12-01,18.591
2023-12-02,18.591
2023-12-03,18.591
2023-12-04,18.7553
2023-12-05,18.6692
2023-12-06,18.7384
2023-12-07,18.7084
2023-12-08,18.7606
2023-12-09,18.7606
2023-12-10,18.7606
2023-12-11,18.769
2023-12-12,18.8199
2023-12-13,18.9927
2023-12-14,18.6862
2023-12-15,18.7775
2023-12-16,18.7775
2023-12-17,18.7775
2023-12-18,18.7984
2023-12-19,18.8649
2023-12-20,18.5825
2023-12-21,18.7697
2023-12-22,18.8786
2023-12-23,18.8786
2023-12-24,18.8786
2023-12-25,18.8786
2023-12-26,19.0162
2023-12-27,19.0958
2023-12-28,19.1421
2023-12-29,18.8535
2023-12-30,18.8535
2023-12-31,18.8535
2024-01-01,18.8535
2024-01-02,18.7847
2024-01-03,18.6523
2024-01-04,18.6291
2024-01-05,18.4826
2024-01-06,18.4826
2024-01-07,18.4826
2024-01-08,18.4774
2024-01-09,18.3116
2024-01-10,18.3122
2024-01-11,18.228
2024-01-12,18.5411
2024-01-13,18.5411
2024-01-14,18.5411
2024-01-15,18.5411
2024-01-16,18.2736
2024-01-17,18.2299
2024-01-18,18.2929
2024-01-19,18.1894
2024-01-20,18.1894
2024-01-21,18.1894
2024-01-22,18.2164
2024-01-23,18.1914
2024-01-24,18.9506
2024-01-25,19.2514
2024-01-26,19.2007
2024-01-27,19.2007
2024-01-28,19.2007
2024-01-29,19.182
2024-01-30,19.4321
2024-01-31,19.1955
2024-02-01,19.3164
2024-02-02,19.2135
2024-02-03,19.2135
2024-02-04,19.2135
2024-02-05,19.2296
2024-02-06,19.3691
2024-02-07,19.4591
2024-02-08,19.5219
2024-02-09,19.5955
2024-02-10,19.5955
2024-02-11,19.5955
2024-02-12,19.5503
2024-02-13,19.4071
2024-02-14,19.5284
2024-02-15,19.5865
2024-02-16,19.5503
2024-02-17,19.5503
2024-02-18,19.5503
2024-02-19,19.5503
2024-02-20,19.5174
2024-02-21,19.7091
2024-02-22,19.7369
2024-02-23,19.8285
2024-02-24,19.8285
2024-02-25,19.8285
2024-02-26,19.7814
2024-02-27,19.8253
2024-02-28,19.8647
2024-02-29,19.7963
2024-03-01,19.7123
2024-03-02,19.7123
2024-03-03,19.7123
2024-03-04,19.8905
2024-03-05,19.8188
2024-03-06,19.8253
2024-03-07,19.7821
2024-03-08,19.7356
2024-03-09,19.7356
2024-03-10,19.7356
2024-03-11,19.7975
2024-03-12,19.8866
2024-03-13,19.9324
2024-03-14,19.935
2024-03-15,19.9228
2024-03-16,19.9228
2024-03-17,19.9228
2024-03-18,20.077
2024-03-19,20.2125
2024-03-20,20.3965
2024-03-21,20.3184
2024-03-22,20.3068
2024-03-23,20.3068
2024-03-24,20.3068
2024-03-25,20.1916
2024-03-26,20.1509
2024-03-27,20.3803
2024-03-28,20.4184
2024-03-29,20.4184
2024-03-30,20.4184
2024-03-31,20.4184
2024-04-01,21.004
2024-04-02,20.9387
2024-04-03,21.0131
2024-04-04,21.112
2024-04-05,21.2386
2024-04-06,21.2386
2024-04-07,21.2386
2024-04-08,21.1061
