,ZBRA US Equity
2022-02-18,23.6189
2022-02-19,23.6189
2022-02-20,23.6189
2022-02-21,23.6189
2022-02-22,23.0469
2022-02-23,22.4793
2022-02-24,23.3489
2022-02-25,23.4975
2022-02-26,23.4975
2022-02-27,23.4975
2022-02-28,23.241
2022-03-01,22.8203
2022-03-02,23.3457
2022-03-03,22.913
2022-03-04,22.2055
2022-03-05,22.2055
2022-03-06,22.2055
2022-03-07,21.5229
2022-03-08,21.6459
2022-03-09,22.4695
2022-03-10,21.91
2022-03-11,21.7625
2022-03-12,21.7625
2022-03-13,21.7625
2022-03-14,21.4383
2022-03-15,21.8173
2022-03-16,22.6072
2022-03-17,23.5669
2022-03-18,24.5336
2022-03-19,24.5336
2022-03-20,24.5336
2022-03-21,24.1194
2022-03-22,24.3438
2022-03-23,23.5973
2022-03-24,24.0017
2022-03-25,23.909
2022-03-26,23.909
2022-03-27,23.909
2022-03-28,23.7258
2022-03-29,24.5835
2022-03-30,24.1232
2022-03-31,23.2606
2022-04-01,25.0682
2022-04-02,25.0682
2022-04-03,25.0682
2022-04-04,25.9531
2022-04-05,25.5209
2022-04-06,25.4738
2022-04-07,25.2152
2022-04-08,25.056
2022-04-09,25.056
2022-04-10,25.056
2022-04-11,24.6578
2022-04-12,24.2849
2022-04-13,24.4452
2022-04-14,23.7947
2022-04-15,23.7947
2022-04-16,23.7947
2022-04-17,23.7947
2022-04-18,23.8292
2022-04-19,24.5383
2022-04-20,24.0671
2022-04-21,23.5855
2022-04-22,22.8925
2022-04-23,22.8925
2022-04-24,22.8925
2022-04-25,23.5223
2022-04-26,22.6925
2022-04-27,22.4977
2022-04-28,23.1798
2022-04-29,22.4144
2022-04-30,22.4144
2022-05-01,22.4144
2022-05-02,22.9839
2022-05-03,22.2083
2022-05-04,22.1929
2022-05-05,21.0432
2022-05-06,20.7483
2022-05-07,20.7483
2022-05-08,20.7483
2022-05-09,19.9455
2022-05-10,19.7912
2022-05-11,19.1432
2022-05-12,19.2701
2022-05-13,20.4209
2022-05-14,20.4209
2022-05-15,20.4209
2022-05-16,19.9906
2022-05-17,20.862
2022-05-18,19.8243
2022-05-19,19.6918
2022-05-20,19.7643
2022-05-21,19.7643
2022-05-22,19.7643
2022-05-23,20.2992
2022-05-24,19.6221
2022-05-25,19.6129
2022-05-26,20.17
2022-05-27,20.802
2022-05-28,20.802
2022-05-29,20.802
2022-05-30,20.802
2022-05-31,20.4969
2022-06-01,20.2889
2022-06-02,21.0043
2022-06-03,20.3015
2022-06-04,20.3015
2022-06-05,20.3015
2022-06-06,20.3392
2022-06-07,20.3438
2022-06-08,20.0712
2022-06-09,19.2095
2022-06-10,18.6203
2022-06-11,18.6203
2022-06-12,18.6203
2022-06-13,17.9192
2022-06-14,18.3569
2022-06-15,18.7923
2022-06-16,17.8644
2022-06-17,17.6552
2022-06-18,17.6552
2022-06-19,17.6552
2022-06-20,17.6552
2022-06-21,18.0775
2022-06-22,18.1901
2022-06-23,18.1666
2022-06-24,18.8238
2022-06-25,18.8238
2022-06-26,18.8238
2022-06-27,18.8763
2022-06-28,18.4409
2022-06-29,18.2192
2022-06-30,17.9689
2022-07-01,34.037
2022-07-02,34.037
2022-07-03,34.037
2022-07-04,34.037
2022-07-05,34.3349
2022-07-06,33.5577
2022-07-07,34.6149
2022-07-08,34.0549
2022-07-09,34.0549
2022-07-10,34.0549
2022-07-11,33.2757
2022-07-12,33.3464
2022-07-13,33.3544
2022-07-14,33.186
2022-07-15,33.8756
2022-07-16,33.8756
2022-07-17,33.8756
2022-07-18,33.6882
2022-07-19,35.2895
2022-07-20,36.6358
2022-07-21,37.3064
2022-07-22,36.7613
2022-07-23,36.7613
2022-07-24,36.7613
2022-07-25,36.6308
2022-07-26,36.7902
2022-07-27,37.9382
2022-07-28,38.537
2022-07-29,39.8514
2022-07-30,39.8514
2022-07-31,39.8514
2022-08-01,39.9251
2022-08-02,35.9824
2022-08-03,36.2861
2022-08-04,36.6959
2022-08-05,36.8059
2022-08-06,36.8059
2022-08-07,36.8059
2022-08-08,36.6703
2022-08-09,35.6709
2022-08-10,36.5278
2022-08-11,37.2285
2022-08-12,38.284
2022-08-13,38.284
2022-08-14,38.284
2022-08-15,38.5463
2022-08-16,38.1041
2022-08-17,37.6658
2022-08-18,37.8555
2022-08-19,36.4826
2022-08-20,36.4826
2022-08-21,36.4826
2022-08-22,35.2512
2022-08-23,35.3603
2022-08-24,35.5913
2022-08-25,36.6526
2022-08-26,34.4926
2022-08-27,34.4926
2022-08-28,34.4926
2022-08-29,34.467
2022-08-30,33.9717
2022-08-31,33.8518
2022-09-01,34.6478
2022-09-02,33.4548
2022-09-03,33.4548
2022-09-04,33.4548
2022-09-05,33.4548
2022-09-06,32.7011
2022-09-07,33.2563
2022-09-08,33.5236
2022-09-09,34.4611
2022-09-10,34.4611
2022-09-11,34.4611
2022-09-12,34.8552
2022-09-13,33.0519
2022-09-14,33.2946
2022-09-15,33.3172
2022-09-16,32.5625
2022-09-17,32.5625
2022-09-18,32.5625
2022-09-19,32.8268
2022-09-20,32.2804
2022-09-21,32.2244
2022-09-22,31.0314
2022-09-23,30.5499
2022-09-24,30.5499
2022-09-25,30.5499
2022-09-26,30.3356
2022-09-27,30.2462
2022-09-28,30.8751
2022-09-29,30.3022
2022-09-30,32.1128
2022-10-01,32.1128
2022-10-02,32.1128
2022-10-03,33.1738
2022-10-04,34.1802
2022-10-05,34.2044
2022-10-06,34.0433
2022-10-07,32.6044
2022-10-08,32.6044
2022-10-09,32.6044
2022-10-10,31.7538
2022-10-11,30.8496
2022-10-12,32.0096
2022-10-13,32.7717
2022-10-14,31.4391
2022-10-15,31.4391
2022-10-16,31.4391
2022-10-17,32.0738
2022-10-18,32.3107
2022-10-19,31.9496
2022-10-20,31.5043
2022-10-21,32.2212
2022-10-22,32.2212
2022-10-23,32.2212
2022-10-24,32.5033
2022-10-25,33.4359
2022-10-26,33.2886
2022-10-27,33.5107
2022-10-28,34.8486
2022-10-29,34.8486
2022-10-30,34.8486
2022-10-31,34.3454
2022-11-01,29.5394
2022-11-02,29.3012
2022-11-03,28.3872
2022-11-04,28.7272
2022-11-05,28.7272
2022-11-06,28.7272
2022-11-07,29.3358
2022-11-08,29.1564
2022-11-09,28.341
2022-11-10,31.1261
2022-11-11,32.1713
2022-11-12,32.1713
2022-11-13,32.1713
2022-11-14,30.9214
2022-11-15,31.9834
2022-11-16,31.6518
2022-11-17,31.3034
2022-11-18,31.4073
2022-11-19,31.4073
2022-11-20,31.4073
2022-11-21,31.5017
2022-11-22,31.9267
2022-11-23,32.9352
2022-11-24,32.9352
2022-11-25,33.0653
2022-11-26,33.0653
2022-11-27,33.0653
2022-11-28,32.761
2022-11-29,32.5322
2022-11-30,32.8953
2022-12-01,32.7421
2022-12-02,33.3759
2022-12-03,33.3759
2022-12-04,33.3759
2022-12-05,32.0054
2022-12-06,31.209
2022-12-07,31.0337
2022-12-08,31.0631
2022-12-09,30.9193
2022-12-10,30.9193
2022-12-11,30.9193
2022-12-12,31.6172
2022-12-13,32.1597
2022-12-14,31.974
2022-12-15,30.8763
2022-12-16,30.6538
2022-12-17,30.6538
2022-12-18,30.6538
2022-12-19,30.1071
2022-12-20,30.4681
2022-12-21,30.8553
2022-12-22,30.5059
2022-12-23,30.5804
2022-12-24,30.5804
2022-12-25,30.5804
2022-12-26,30.5804
2022-12-27,30.8721
2022-12-28,30.4356
2022-12-29,31.5574
2022-12-30,28.9837
2022-12-31,28.9837
2023-01-01,28.9837
2023-01-02,28.9837
2023-01-03,29.3536
2023-01-04,29.6259
2023-01-05,29.34
2023-01-06,30.6439
2023-01-07,30.6439
2023-01-08,30.6439
2023-01-09,31.2168
2023-01-10,31.9625
2023-01-11,33.2176
2023-01-12,32.5549
2023-01-13,32.6232
2023-01-14,32.6232
2023-01-15,32.6232
2023-01-16,32.6232
2023-01-17,32.6115
2023-01-18,32.9004
2023-01-19,32.0396
2023-01-20,32.9482
2023-01-21,32.9482
2023-01-22,32.9482
2023-01-23,34.9714
2023-01-24,34.2219
2023-01-25,34.2697
2023-01-26,34.338
2023-01-27,34.907
2023-01-28,34.907
2023-01-29,34.907
2023-01-30,34.1194
2023-01-31,34.8172
2023-02-01,36.0323
2023-02-02,37.6007
2023-02-03,36.2451
2023-02-04,36.2451
2023-02-05,36.2451
2023-02-06,35.6488
2023-02-07,36.2783
2023-02-08,35.7307
2023-02-09,34.8543
2023-02-10,34.5518
2023-02-11,34.5518
2023-02-12,34.5518
2023-02-13,35.0876
2023-02-14,35.069
2023-02-15,35.8752
2023-02-16,36.3599
2023-02-17,35.3046
2023-02-18,35.3046
2023-02-19,35.3046
2023-02-20,35.3046
2023-02-21,33.7907
2023-02-22,33.5837
2023-02-23,33.2076
2023-02-24,32.3253
2023-02-25,32.3253
2023-02-26,32.3253
2023-02-27,32.7441
2023-02-28,33.1347
2023-03-01,33.3378
2023-03-02,33.6993
2023-03-03,34.0287
2023-03-04,34.0287
2023-03-05,34.0287
2023-03-06,33.675
2023-03-07,33.3203
2023-03-08,33.7975
2023-03-09,32.8102
2023-03-10,31.9628
2023-03-11,31.9628
2023-03-12,31.9628
2023-03-13,31.6451
2023-03-14,32.3778
2023-03-15,31.9191
2023-03-16,32.6178
2023-03-17,32.0134
2023-03-18,32.0134
2023-03-19,32.0134
2023-03-20,32.2203
2023-03-21,32.5692
2023-03-22,31.955
2023-03-23,32.0172
2023-03-24,32.0153
2023-03-25,32.0153
2023-03-26,32.0153
2023-03-27,32.0279
2023-03-28,32.1533
2023-03-29,32.7334
2023-03-30,33.9957
2023-03-31,34.2246
2023-04-01,34.2246
2023-04-02,34.2246
2023-04-03,33.6223
2023-04-04,33.3435
2023-04-05,32.5316
2023-04-06,32.542
2023-04-07,32.542
2023-04-08,32.542
2023-04-09,32.542
2023-04-10,32.7033
2023-04-11,32.8996
2023-04-12,32.6511
2023-04-13,33.1026
2023-04-14,32.8095
2023-04-15,32.8095
2023-04-16,32.8095
2023-04-17,32.561
2023-04-18,32.5771
2023-04-19,31.8307
2023-04-20,31.6183
2023-04-21,31.3698
2023-04-22,31.3698
2023-04-23,31.3698
2023-04-24,31.3973
2023-04-25,31.0094
2023-04-26,30.6604
2023-04-27,31.0113
2023-04-28,31.3821
2023-04-29,31.3821
2023-04-30,31.3821
2023-05-01,31.3271
2023-05-02,28.3033
2023-05-03,28.5936
2023-05-04,29.2104
2023-05-05,30.0454
2023-05-06,30.0454
2023-05-07,30.0454
2023-05-08,30.4307
2023-05-09,29.7
2023-05-10,29.8528
2023-05-11,29.237
2023-05-12,29.3205
2023-05-13,29.3205
2023-05-14,29.3205
2023-05-15,29.7513
2023-05-16,29.3414
2023-05-17,29.8433
2023-05-18,30.5702
2023-05-19,30.7097
2023-05-20,30.7097
2023-05-21,30.7097
2023-05-22,30.6461
2023-05-23,29.8006
2023-05-24,28.8679
2023-05-25,28.7065
2023-05-26,29.1838
2023-05-27,29.1838
2023-05-28,29.1838
2023-05-29,29.1838
2023-05-30,29.4742
2023-05-31,28.9798
2023-06-01,29.3243
2023-06-02,30.4449
2023-06-03,30.4449
2023-06-04,30.4449
2023-06-05,29.6004
2023-06-06,29.6943
2023-06-07,30.4022
2023-06-08,30.4468
2023-06-09,30.127
2023-06-10,30.127
2023-06-11,30.127
2023-06-12,30.6328
2023-06-13,30.9554
2023-06-14,30.6698
2023-06-15,31.0655
2023-06-16,30.8615
2023-06-17,30.8615
2023-06-18,30.8615
2023-06-19,30.8615
2023-06-20,30.4013
2023-06-21,29.7684
2023-06-22,29.4865
2023-06-23,29.1468
2023-06-24,29.1468
2023-06-25,29.1468
2023-06-26,29.98
2023-06-27,30.9004
2023-06-28,30.9649
2023-06-29,31.4574
2023-06-30,19.9213
2023-07-01,19.9213
2023-07-02,19.9213
2023-07-03,19.947
2023-07-04,19.947
2023-07-05,19.7473
2023-07-06,19.6475
2023-07-07,19.8857
2023-07-08,19.8857
2023-07-09,19.8857
2023-07-10,20.5243
2023-07-11,20.6994
2023-07-12,21.0947
2023-07-13,21.2429
2023-07-14,20.7064
2023-07-15,20.7064
2023-07-16,20.7064
2023-07-17,20.7199
2023-07-18,20.9335
2023-07-19,21.2371
2023-07-20,20.4297
2023-07-21,20.5418
2023-07-22,20.5418
2023-07-23,20.5418
2023-07-24,20.3159
2023-07-25,20.2482
2023-07-26,20.522
2023-07-27,20.1314
2023-07-28,20.1168
2023-07-29,20.1168
2023-07-30,20.1168
2023-07-31,20.6294
2023-08-01,17.4977
2023-08-02,16.704
2023-08-03,17.1935
2023-08-04,17.3019
2023-08-05,17.3019
2023-08-06,17.3019
2023-08-07,17.1166
2023-08-08,17.4342
2023-08-09,17.6795
2023-08-10,17.5356
2023-08-11,17.9155
2023-08-12,17.9155
2023-08-13,17.9155
2023-08-14,18.0274
2023-08-15,18.2675
2023-08-16,18.1486
2023-08-17,18.1539
2023-08-18,18.5006
2023-08-19,18.5006
2023-08-20,18.5006
2023-08-21,18.2413
2023-08-22,18.3479
2023-08-23,18.3904
2023-08-24,18.1474
2023-08-25,18.2914
2023-08-26,18.2914
2023-08-27,18.2914
2023-08-28,18.3805
2023-08-29,18.5886
2023-08-30,18.9161
2023-08-31,18.6771
2023-09-01,18.7319
2023-09-02,18.7319
2023-09-03,18.7319
2023-09-04,18.7319
2023-09-05,18.5746
2023-09-06,18.5239
2023-09-07,18.0495
2023-09-08,17.5909
2023-09-09,17.5909
2023-09-10,17.5909
2023-09-11,17.4977
2023-09-12,17.2961
2023-09-13,17.2302
2023-09-14,17.4989
2023-09-15,17.3002
2023-09-16,17.3002
2023-09-17,17.3002
2023-09-18,17.4062
2023-09-19,17.3462
2023-09-20,16.394
2023-09-21,15.9774
2023-09-22,15.8882
2023-09-23,15.8882
2023-09-24,15.8882
2023-09-25,15.9465
2023-09-26,15.7023
2023-09-27,15.8159
2023-09-28,16.4546
2023-09-29,21.7467
2023-09-30,21.7467
2023-10-01,21.7467
2023-10-02,21.5235
2023-10-03,21.2695
2023-10-04,21.3165
2023-10-05,20.6699
2023-10-06,20.7708
2023-10-07,20.7708
2023-10-08,20.7708
2023-10-09,20.673
2023-10-10,20.6591
2023-10-11,20.2558
2023-10-12,19.7717
2023-10-13,19.4677
2023-10-14,19.4677
2023-10-15,19.4677
2023-10-16,20.0873
2023-10-17,19.9349
2023-10-18,19.637
2023-10-19,19.3961
2023-10-20,19.2853
2023-10-21,19.2853
2023-10-22,19.2853
2023-10-23,19.3422
2023-10-24,19.3899
2023-10-25,18.8511
2023-10-26,19.3068
2023-10-27,19.4877
2023-10-28,19.4877
2023-10-29,19.4877
2023-10-30,19.687
2023-10-31,19.6675
2023-11-01,18.7866
2023-11-02,19.4804
2023-11-03,20.0425
2023-11-04,20.0425
2023-11-05,20.0425
2023-11-06,19.405
2023-11-07,19.5605
2023-11-08,19.4373
2023-11-09,19.1355
2023-11-10,19.4173
2023-11-11,19.4173
2023-11-12,19.4173
2023-11-13,19.1424
2023-11-14,20.1472
2023-11-15,20.2473
2023-11-16,20.1334
2023-11-17,20.329
2023-11-18,20.329
2023-11-19,20.329
2023-11-20,20.523
2023-11-21,20.667
2023-11-22,20.9327
2023-11-23,20.9327
2023-11-24,21.1683
2023-11-25,21.1683
2023-11-26,21.1683
2023-11-27,21.3669
2023-11-28,21.551
2023-11-29,21.7612
2023-11-30,21.7889
2023-12-01,22.1154
2023-12-02,22.1154
2023-12-03,22.1154
2023-12-04,21.9729
2023-12-05,21.5872
2023-12-06,21.5695
2023-12-07,21.5002
2023-12-08,21.7235
2023-12-09,21.7235
2023-12-10,21.7235
2023-12-11,21.9945
2023-12-12,21.9737
2023-12-13,22.3626
2023-12-14,24.4978
2023-12-15,24.3453
2023-12-16,24.3453
2023-12-17,24.3453
2023-12-18,24.0758
2023-12-19,24.2868
2023-12-20,23.6854
2023-12-21,23.9703
2023-12-22,24.286
2023-12-23,24.286
2023-12-24,24.286
2023-12-25,24.286
2023-12-26,24.755
2023-12-27,24.7773
2023-12-28,24.7434
2023-12-29,33.9192
2023-12-30,33.9192
2023-12-31,33.9192
2024-01-01,33.9192
2024-01-02,33.3479
2024-01-03,31.6971
2024-01-04,31.7452
2024-01-05,31.7153
2024-01-06,31.7153
2024-01-07,31.7153
2024-01-08,32.6122
2024-01-09,32.1157
2024-01-10,31.9908
2024-01-11,31.9652
2024-01-12,31.3074
2024-01-13,31.3074
2024-01-14,31.3074
2024-01-15,31.3074
2024-01-16,30.7362
2024-01-17,30.2717
2024-01-18,31.3843
2024-01-19,31.3309
2024-01-20,31.3309
2024-01-21,31.3309
2024-01-22,31.916
2024-01-23,32.0783
2024-01-24,31.8733
2024-01-25,32.1744
2024-01-26,31.6598
2024-01-27,31.6598
2024-01-28,31.6598
2024-01-29,32.0613
2024-01-30,31.5252
2024-01-31,30.3123
2024-02-01,30.6379
2024-02-02,31.0522
2024-02-03,31.0522
2024-02-04,31.0522
2024-02-05,30.5813
2024-02-06,30.6262
2024-02-07,31.1195
2024-02-08,31.1206
2024-02-09,31.758
2024-02-10,31.758
2024-02-11,31.758
2024-02-12,32.4318
2024-02-13,30.9796
2024-02-14,31.7441
2024-02-15,35.0446
2024-02-16,34.1591
2024-02-17,34.1591
2024-02-18,34.1591
2024-02-19,34.1591
2024-02-20,33.782
2024-02-21,34.0491
2024-02-22,34.5885
2024-02-23,34.1089
2024-02-24,34.1089
2024-02-25,34.1089
2024-02-26,34.4368
2024-02-27,34.1933
2024-02-28,33.8749
2024-02-29,34.5885
2024-03-01,35.6738
2024-03-02,35.6738
2024-03-03,35.6738
2024-03-04,35.8885
2024-03-05,35.129
2024-03-06,35.4207
2024-03-07,35.5617
2024-03-08,34.9207
2024-03-09,34.9207
2024-03-10,34.9207
2024-03-11,34.6686
2024-03-12,35.2252
2024-03-13,35.1248
2024-03-14,34.8331
2024-03-15,35.27
2024-03-16,35.27
2024-03-17,35.27
2024-03-18,35.2818
2024-03-19,35.1985
2024-03-20,35.2647
2024-03-21,36.2528
2024-03-22,35.8661
2024-03-23,35.8661
2024-03-24,35.8661
2024-03-25,36.5605
2024-03-26,35.8597
2024-03-27,36.6908
2024-03-28,36.9343
2024-03-29,36.9343
2024-03-30,36.9343
2024-03-31,36.9343
2024-04-01,36.8873
2024-04-02,36.4066
2024-04-03,36.006
2024-04-04,36.0285
2024-04-05,35.7529
2024-04-06,35.7529
2024-04-07,35.7529
2024-04-08,36.4462
